レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202010010101,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,1R,予選,1800,10:48,1,3683,小羽正作,46,福岡,51.0,A2,5.67,37.96,5.67,38.81,26,34.38133,23.08,2.0,1,0,,,,,,,,,,,,2,4695,尾崎雄二,35,長崎,52.0,B1,4.31,21.7,3.83,20.69,17,28.57117,50.00,6.0,7,,,,,,,,,,,,,3,4823,中村桃佳,27,香川,44.0,B2,5.92,41.38,5.96,36.0,28,53.49119,40.00,5.0,6,,,,,,,,,,,,,4,4009,小林一樹,41,山口,57.0,B1,4.89,27.0,3.33,33.33,61,32.61173,30.00,4.0,9,,,,,,,,,,,,,5,5117,冨名腰桃,20,福岡,44.0,B2,1.39,,1.24,,31,28.57141,31.43,5.0,8,,,,,,,,,,,,,6,3372,加藤雅之,53,広島,51.0,B1,3.5,17.44,4.41,18.18,23,50.00124,40.54,65.0,,,,,,,,,,,,,
202010010102,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,2R,予選,1800,11:15,1,4735,角山雄哉,29,兵庫,52.0,B1,3.95,15.79,5.0,20.0,69,34.15151,21.88,4.0,8,,,,,,,,,,,,,2,4271,川崎公靖,38,広島,52.0,B1,4.63,25.22,6.2,40.0,18,33.3315,46.51,2.0,6,,,,,,,,,,,,,3,3741,松尾基成,46,福岡,56.0,B1,4.58,23.53,3.33,14.58,62,60.00107,35.90,5.0,7,,,,,,,,,,,,,4,4750,井上尚悟,33,大阪,51.0,B1,4.08,22.58,3.57,17.86,32,26.67113,57.50,2.0,1,0,,,,,,,,,,,,5,4014,片岡恵里,40,山口,48.0,B1,4.72,26.13,5.0,29.79,75,42.42126,30.61,3.0,9,,,,,,,,,,,,,6,4256,渡辺浩司,36,福岡,52.0,A1,7.2,56.76,7.18,58.49,14,50.00168,26.32,13.0,1,1,,,,,,,,,,,
202010010103,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,3R,予選,1800,11:42,1,3508,久富政弘,49,佐賀,54.0,B1,4.64,29.91,5.3,37.04,12,54.00121,42.11,6.0,8,,,,,,,,,,,,,2,4601,森野正弘,35,山口,54.0,A1,6.64,47.22,5.21,14.29,45,41.03131,36.11,34.0,1,2,,,,,,,,,,,,3,5028,原田才一,23,福岡,52.0,B1,5.12,33.33,1.94,,68,32.50138,50.00,2.0,1,0,,,,,,,,,,,,4,3593,横井光弘,52,長崎,55.0,B1,4.29,18.07,4.67,21.31,33,45.00128,15.79,1.0,1,1,,,,,,,,,,,,5,5144,中尾彩香,19,福岡,48.0,B2,1.33,,,,67,30.77162,61.90,6.0,7,,,,,,,,,,,,,6,4500,山田康二,32,佐賀,53.0,A2,7.91,67.72,8.5,60.71,24,48.39106,28.21,25.0,9,,,,,,,,,,,,
202010010105,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,5R,予選,1800,12:38,1,3153,前川竜次,56,佐賀,51.0,B1,4.43,19.83,3.88,16.67,34,37.21158,60.00,53.0,,,,,,,,,,,,,,2,4458,抹香雄三,34,広島,53.0,B1,4.88,22.4,6.5,50.0,60,40.00111,25.58,34.0,,,,,,,,,,,,,,3,3802,森岡真希,46,岡山,47.0,B1,4.15,20.73,5.28,40.0,27,47.83163,38.10,26.0,,,,,,,,,,,,,,4,4045,佐々木裕,40,山口,46.0,A2,5.62,37.39,6.25,50.0,22,41.03125,29.73,1.0,1,0,,,,,,,,,,,,5,5048,眞鳥康太,26,長崎,55.0,B1,2.98,10.0,2.89,,15,41.67114,32.56,32.0,,,,,,,,,,,,,,6,3576,白水勝也,47,福岡,51.0,A2,6.6,50.63,6.49,42.55,37,48.84142,31.43,31.0,1,2,,,,,,,,,,,
202010010106,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,6R,予選,1800,13:08,1,4890,石川 諒,31,山口,51.0,B1,4.34,17.5,3.21,20.83,36,42.86149,55.88,45.0,,,,,,,,,,,,,,2,4823,中村桃佳,27,香川,44.0,B2,5.92,41.38,5.96,36.0,28,53.49119,40.00,5.0,1,,,,,,,,,,,,,3,4436,渋谷明憲,34,大阪,52.0,A2,5.78,40.83,5.83,41.38,16,20.83108,25.00,4.0,1,2,,,,,,,,,,,,4,4271,川崎公靖,38,広島,52.0,B1,4.63,25.22,6.2,40.0,18,33.3315,46.51,2.0,2,,,,,,,,,,,,,5,4377,濱本優一,36,大阪,49.0,A1,5.95,40.29,,,42,42.42154,17.95,24.0,1,0,,,,,,,,,,,,6,3427,大賀広幸,53,山口,52.0,A2,5.98,43.16,6.65,50.0,59,45.16112,23.08,61.0,,,,,,,,,,,,,
202010010107,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,7R,予選,1800,13:39,1,4003,表 憲一,42,福井,53.0,B1,5.74,35.34,5.12,19.23,44,14.58157,40.54,54.0,,,,,,,,,,,,,,2,4133,高橋正男,40,兵庫,52.0,A1,6.35,48.05,6.36,50.0,30,60.98136,42.50,13.0,1,1,,,,,,,,,,,,3,4695,尾崎雄二,35,長崎,52.0,B1,4.31,21.7,3.83,20.69,17,28.57117,50.00,6.0,1,,,,,,,,,,,,,4,3158,島川光男,55,広島,52.0,A1,6.18,43.24,7.03,56.67,57,13.51101,33.33,22.0,1,2,,,,,,,,,,,,5,3741,松尾基成,46,福岡,56.0,B1,4.58,23.53,3.33,14.58,62,60.00107,35.90,5.0,2,,,,,,,,,,,,,6,5144,中尾彩香,19,福岡,48.0,B2,1.33,,,,67,30.77162,61.90,6.0,3,,,,,,,,,,,,
202010010108,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,8R,予選 進入固定 Ｈ１８０,ｍ電,14:10,1,3654,武田光史,47,福井,52.0,A1,6.38,41.96,6.47,47.06,48,24.44174,13.16,41.0,1,2,,,,,,,,,,,,2,4694,高田 綾,35,福岡,44.0,B1,4.63,19.19,4.45,21.82,66,31.58132,19.44,54.0,,,,,,,,,,,,,,3,3508,久富政弘,49,佐賀,54.0,B1,4.64,29.91,5.3,37.04,12,54.00121,42.11,6.0,3,,,,,,,,,,,,,4,3600,玄馬 徹,50,岡山,50.0,B1,4.73,31.07,3.49,15.56,11,40.63147,44.74,6.0,4,,,,,,,,,,,,,5,4735,角山雄哉,29,兵庫,52.0,B1,3.95,15.79,5.0,20.0,69,34.15151,21.88,4.0,2,,,,,,,,,,,,,6,5117,冨名腰桃,20,福岡,44.0,B2,1.39,,1.24,,31,28.57141,31.43,5.0,1,,,,,,,,,,,,
202010010110,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,10R,予選特賞,1800,15:13,1,4377,濱本優一,36,大阪,49.0,A1,5.95,40.29,,,42,42.42154,17.95,24.0,6,,,,,,,,,,,,,2,4045,佐々木裕,40,山口,46.0,A2,5.62,37.39,6.25,50.0,22,41.03125,29.73,1.0,5,,,,,,,,,,,,,3,4750,井上尚悟,33,大阪,51.0,B1,4.08,22.58,3.57,17.86,32,26.67113,57.50,2.0,2,,,,,,,,,,,,,4,3903,白石 健,43,兵庫,52.0,A1,7.08,56.06,7.0,58.33,13,34.15103,40.00,16.0,4,,,,,,,,,,,,,5,3683,小羽正作,46,福岡,51.0,A2,5.67,37.96,5.67,38.81,26,34.38133,23.08,2.0,1,,,,,,,,,,,,,6,5028,原田才一,23,福岡,52.0,B1,5.12,33.33,1.94,,68,32.50138,50.00,2.0,3,,,,,,,,,,,,
202010010111,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,11R,予選特選,1800,15:46,1,4503,上野真之,32,佐賀,52.0,A1,8.06,65.93,6.72,41.38,72,65.52135,37.84,12.0,,,,,,,,,,,,,,2,4256,渡辺浩司,36,福岡,52.0,A1,7.2,56.76,7.18,58.49,14,50.00168,26.32,13.0,2,,,,,,,,,,,,,3,3593,横井光弘,52,長崎,55.0,B1,4.29,18.07,4.67,21.31,33,45.00128,15.79,1.0,3,,,,,,,,,,,,,4,3615,横田 茂,47,広島,50.0,A2,5.27,34.33,4.9,24.14,43,27.08139,36.36,43.0,,,,,,,,,,,,,,5,4133,高橋正男,40,兵庫,52.0,A1,6.35,48.05,6.36,50.0,30,60.98136,42.50,13.0,7,,,,,,,,,,,,,6,4094,中島真二,39,福岡,51.0,B1,4.54,18.87,4.68,25.0,50,37.50105,30.77,11.0,,,,,,,,,,,,,
202010010112,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１０：４８,第2日,2020-10-01,ボートレース福岡,12R,福岡選抜,1800,16:20,1,3158,島川光男,55,広島,52.0,A1,6.18,43.24,7.03,56.67,57,13.51101,33.33,22.0,7,,,,,,,,,,,,,2,3576,白水勝也,47,福岡,51.0,A2,6.6,50.63,6.49,42.55,37,48.84142,31.43,31.0,5,,,,,,,,,,,,,3,3915,繁野谷圭,46,大阪,51.0,A1,5.9,32.79,6.95,50.0,58,53.33155,40.63,34.0,,,,,,,,,,,,,,4,4436,渋谷明憲,34,大阪,52.0,A2,5.78,40.83,5.83,41.38,16,20.83108,25.00,4.0,6,,,,,,,,,,,,,5,3654,武田光史,47,福井,52.0,A1,6.38,41.96,6.47,47.06,48,24.44174,13.16,41.0,8,,,,,,,,,,,,,6,4601,森野正弘,35,山口,54.0,A1,6.64,47.22,5.21,14.29,45,41.03131,36.11,34.0,3,,,,,,,,,,,,
