レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201712100001,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,1R,予選,1800,08:56,1,3882,新田智彰,44,大阪,55.0,A1,5.51,36.44,5.11,34.21,46,42.53,48,29.3,1,1,,,,,,,,,,,,2,4004,山本浩輔,39,長崎,53.0,B1,5.29,31.18,4.04,11.54,67,32.93,57,30.67,,,,,,,,,,,,,,3,3122,高山哲也,56,兵庫,53.0,B1,3.81,16.0,4.42,21.05,30,44.58,58,29.3,1,0,,,,,,,,,,,,4,3478,嶋田貴支,47,香川,52.0,B1,5.5,38.1,5.93,48.15,29,25.88,59,32.93,7,,,,,,,,,,,,,5,5008,羽野 諒,20,福岡,54.0,B2,1.24,,,,42,22.37,69,25.34,8,,,,,,,,,,,,,6,3928,林 恵祐,42,福岡,60.0,B1,4.56,25.58,4.66,28.95,19,37.78,49,24.83,,,,,,,,,,,,,
201712100002,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,2R,予選,1800,09:25,1,4139,丹下 健,37,愛知,53.0,A2,5.88,40.38,,,44,20.55,54,38.31,9,,,,,,,,,,,,,2,4237,大峯 豊,34,山口,55.0,A1,6.7,50.0,6.95,52.63,12,47.67,40,38.82,1,2,,,,,,,,,,,,3,2935,幸本 誠,59,広島,49.0,B1,3.86,8.11,5.8,40.0,18,50.0,66,38.18,8,,,,,,,,,,,,,4,3714,梶原 正,43,福岡,55.0,B1,4.67,23.96,4.7,23.91,21,33.71,87,23.03,6,,,,,,,,,,,,,5,4674,池田剛規,30,福岡,51.0,B1,4.58,25.0,4.75,20.0,31,44.09,73,41.03,1,0,,,,,,,,,,,,6,4842,山下昂大,25,岡山,53.0,B1,3.97,11.94,2.23,,45,37.93,43,27.11,,,,,,,,,,,,,
201712100003,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,3R,予選,1800,09:54,1,4263,武重雄介,33,山口,56.0,A2,5.81,40.87,5.17,33.33,50,35.14,52,38.46,1,0,,,,,,,,,,,,2,4799,大山大我,24,大阪,51.0,B1,2.39,4.88,,,48,37.66,55,35.63,8,,,,,,,,,,,,,3,3966,作間 章,38,東京,53.0,A1,6.69,53.27,7.34,58.0,34,34.48,90,29.52,1,2,,,,,,,,,,,,4,3448,高山秀雄,47,群馬,55.0,B1,4.59,25.49,5.0,29.63,36,41.46,64,42.95,9,,,,,,,,,,,,,5,4462,夏山亮平,31,大阪,58.0,B1,3.14,18.18,5.22,44.44,64,16.44,62,25.0,7,,,,,,,,,,,,,6,4969,町田洸希,26,長崎,54.0,B2,1.13,,1.0,,59,36.05,35,41.61,,,,,,,,,,,,,
201712100004,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,4R,予選,1800,10:23,1,4686,丸野一樹,26,滋賀,54.0,A1,5.85,36.28,6.1,60.0,39,13.43,33,29.01,,,,,,,,,,,,,,2,3949,今出晋二,41,岡山,57.0,B1,4.21,18.89,4.4,20.0,11,28.0,82,37.14,,,,,,,,,,,,,,3,3945,橋口真樹,42,愛知,50.0,B1,4.49,23.29,4.32,10.53,17,22.22,63,32.89,8,,,,,,,,,,,,,4,4015,前野竜一,38,山口,60.0,A2,6.14,42.57,5.65,34.62,62,33.73,36,39.26,1,1,,,,,,,,,,,,5,3537,田山和広,49,福岡,56.0,B1,4.21,18.0,4.41,21.74,52,23.61,76,38.61,9,,,,,,,,,,,,,6,3892,草場康幸,41,佐賀,53.0,A2,5.56,37.0,5.91,42.52,13,23.68,71,46.15,,,,,,,,,,,,,
201712100005,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,5R,予選,1800,10:52,1,3539,金子順一,49,山口,54.0,B1,3.94,18.95,4.8,30.0,66,29.85,37,40.0,,,,,,,,,,,,,,2,4220,深川和仁,36,香川,54.0,A2,6.26,47.62,5.67,41.03,54,36.36,83,25.66,1,0,,,,,,,,,,,,3,4377,濱本優一,33,大阪,49.0,A2,6.13,43.33,6.13,41.3,41,36.05,53,25.17,1,1,,,,,,,,,,,,4,4356,長岡良也,33,兵庫,51.0,A2,5.76,36.0,5.8,20.0,51,31.4,46,43.71,1,2,,,,,,,,,,,,5,4669,井上 茂,32,福岡,53.0,B2,3.47,4.08,3.46,8.33,16,23.46,75,30.46,,,,,,,,,,,,,,6,2698,角川政志,63,香川,52.0,B1,4.22,21.95,,,53,32.93,79,45.16,,,,,,,,,,,,,
201712100006,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,6R,予選,1800,11:21,1,3501,川上昇平,48,長崎,55.0,B1,4.67,30.39,5.98,47.06,26,54.65,88,34.78,,,,,,,,,,,,,,2,3714,梶原 正,43,福岡,55.0,B1,4.67,23.96,4.7,23.91,21,33.71,87,23.03,2,,,,,,,,,,,,,3,4261,岡 祐臣,33,三重,55.0,A2,6.43,55.32,7.52,74.19,47,22.39,78,28.08,1,2,,,,,,,,,,,,4,3305,小野信樹,49,岡山,53.0,A2,4.04,26.37,6.59,58.82,27,38.27,34,41.29,1,0,,,,,,,,,,,,5,4529,嶋 義信,29,香川,55.0,B1,4.99,27.72,5.55,37.93,56,22.54,56,28.99,1,1,,,,,,,,,,,,6,4588,田中京介,26,福岡,55.0,A2,5.35,35.29,5.33,32.61,24,37.35,32,35.48,,,,,,,,,,,,,
201712100007,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,7R,予選,1800,11:50,1,3478,嶋田貴支,47,香川,52.0,B1,5.5,38.1,5.93,48.15,29,25.88,59,32.93,1,,,,,,,,,,,,,2,3846,藤井 理,40,山口,59.0,B1,3.81,12.36,3.75,15.0,40,17.86,72,27.44,,,,,,,,,,,,,,3,4462,夏山亮平,31,大阪,58.0,B1,3.14,18.18,5.22,44.44,64,16.44,62,25.0,3,,,,,,,,,,,,,4,3694,木村恒一,46,大阪,60.0,B1,4.37,19.77,4.3,25.0,61,20.9,67,36.36,,,,,,,,,,,,,,5,4027,松江秀徳,39,佐賀,53.0,A1,6.24,43.43,6.38,46.24,58,52.87,60,26.0,1,2,,,,,,,,,,,,6,3953,志道吉和,41,福岡,51.0,B1,5.19,35.71,5.1,33.33,43,64.13,85,24.49,1,1,,,,,,,,,,,
201712100008,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,8R,予選,1800,12:20,1,3471,赤峰和也,47,佐賀,54.0,B1,4.28,22.09,4.87,26.67,35,51.69,41,41.98,,,,,,,,,,,,,,2,2935,幸本 誠,59,広島,49.0,B1,3.86,8.11,5.8,40.0,18,50.0,66,38.18,2,,,,,,,,,,,,,3,3996,秋山直之,38,群馬,51.0,A1,7.67,56.92,8.19,59.26,14,25.61,65,26.42,1,2,,,,,,,,,,,,4,4799,大山大我,24,大阪,51.0,B1,2.39,4.88,,,48,37.66,55,35.63,3,,,,,,,,,,,,,5,3945,橋口真樹,42,愛知,50.0,B1,4.49,23.29,4.32,10.53,17,22.22,63,32.89,4,,,,,,,,,,,,,6,5008,羽野 諒,20,福岡,54.0,B2,1.24,,,,42,22.37,69,25.34,1,,,,,,,,,,,,
201712100009,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,9R,予選,1800,12:51,1,3448,高山秀雄,47,群馬,55.0,B1,4.59,25.49,5.0,29.63,36,41.46,64,42.95,3,,,,,,,,,,,,,2,4139,丹下 健,37,愛知,53.0,A2,5.88,40.38,,,44,20.55,54,38.31,2,,,,,,,,,,,,,3,3537,田山和広,49,福岡,56.0,B1,4.21,18.0,4.41,21.74,52,23.61,76,38.61,4,,,,,,,,,,,,,4,4156,浜野孝志,36,三重,56.0,A1,5.95,40.18,5.5,25.0,22,30.99,44,26.0,,,,,,,,,,,,,,5,4374,永田義紘,33,広島,50.0,B1,4.71,22.89,5.44,37.04,68,20.0,81,23.65,,,,,,,,,,,,,,6,4496,内堀 学,30,東京,53.0,A2,5.63,36.56,,,49,22.62,38,32.14,,,,,,,,,,,,,
201712100010,九州スポーツ杯,第1日,2017-12-10,ボートレース唐津,10R,予選特賞,1800,13:26,1,4220,深川和仁,36,香川,54.0,A2,6.26,47.62,5.67,41.03,54,36.36,83,25.66,5,,,,,,,,,,,,,2,3305,小野信樹,49,岡山,53.0,A2,4.04,26.37,6.59,58.82,27,38.27,34,41.29,6,,,,,,,,,,,,,3,4263,武重雄介,33,山口,56.0,A2,5.81,40.87,5.17,33.33,50,35.14,52,38.46,3,,,,,,,,,,,,,4,3122,高山哲也,56,兵庫,53.0,B1,3.81,16.0,4.42,21.05,30,44.58,58,29.3,1,,,,,,,,,,,,,5,3534,野澤大二,45,東京,53.0,A1,6.79,50.0,6.28,47.5,69,37.21,61,37.09,,,,,,,,,,,,,,6,4674,池田剛規,30,福岡,51.0,B1,4.58,25.0,4.75,20.0,31,44.09,73,41.03,2,,,,,,,,,,,,
