レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202512290101,2025-12-29,01,01R,,backfill-from-daily,,54.4,0.0,6.67,-0.5,53.9,0.0,6.73,0.0,52.0,0.0,6.74,0.0,55.1,0.0,6.68,0.0,52.0,0.0,6.6,-0.5,55.9,0.0,6.62,0.0
202512290102,2025-12-29,01,02R,,backfill-from-daily,,52.9,0.0,6.87,-0.5,58.6,0.0,6.9,-0.5,52.6,0.0,6.68,0.0,55.2,0.0,6.74,-0.5,52.0,0.0,6.83,-0.5,52.6,0.0,6.71,0.0
202512290103,2025-12-29,01,03R,,backfill-from-daily,,52.0,0.0,6.73,0.0,52.2,0.0,6.8,0.0,52.0,0.0,6.72,0.5,52.0,0.0,6.69,-0.5,55.4,0.0,6.81,-0.5,52.2,0.0,6.65,-0.5
202512290104,2025-12-29,01,04R,,backfill-from-daily,,52.2,0.0,6.78,-0.5,52.3,0.0,6.71,-0.5,52.2,0.0,6.65,0.0,54.1,0.0,6.75,-0.5,55.1,0.0,6.79,-0.5,54.8,0.0,6.83,0.0
202512290106,2025-12-29,01,06R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,53.3,0.0,6.69,-0.5,52.9,0.0,6.88,-0.5,52.0,0.0,6.7,0.0,52.6,0.0,6.84,0.0,51.5,0.5,6.81,-0.5
202512290107,2025-12-29,01,07R,,backfill-from-daily,,52.0,0.0,6.72,0.0,51.5,0.5,6.69,-0.5,53.2,0.0,6.84,-0.5,52.6,0.0,6.84,0.0,52.6,0.0,6.8,-0.5,53.9,0.0,6.78,-0.5
202512290108,2025-12-29,01,08R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,54.4,0.0,6.7,-0.5,52.0,0.0,6.65,-0.5,52.2,0.0,6.77,-0.5,53.7,0.0,6.77,0.0,52.0,0.0,6.84,1.0
202512290109,2025-12-29,01,09R,,backfill-from-daily,,52.0,0.0,6.76,-0.5,52.0,0.0,6.74,-0.5,54.1,0.0,6.64,-0.5,52.2,0.0,6.81,-0.5,52.1,0.0,6.68,-0.5,52.0,0.0,6.71,-0.5
202512290111,2025-12-29,01,11R,,backfill-from-daily,,52.4,0.0,6.8,0.0,52.0,0.0,6.75,0.0,55.2,0.0,6.72,-0.5,54.8,0.0,6.67,0.0,52.0,0.0,6.83,0.0,52.6,0.0,6.69,0.0
202512290112,2025-12-29,01,12R,,backfill-from-daily,,53.2,0.0,,,52.5,0.0,6.67,0.0,51.0,1.0,6.74,-0.5,53.7,0.0,6.7,0.0,52.3,0.0,6.84,0.0,52.0,0.0,6.83,-0.5
202512290201,2025-12-29,02,01R,,backfill-from-daily,,56.4,0.0,6.75,-0.5,52.8,0.0,6.83,-0.5,52.0,0.0,6.75,-0.5,53.4,0.0,6.72,-0.5,47.0,0.0,6.62,-0.5,54.0,0.0,6.68,-0.5
202512290202,2025-12-29,02,02R,,backfill-from-daily,,52.0,0.0,6.64,-0.5,52.5,0.0,6.67,-0.5,51.5,0.5,6.69,-0.5,52.0,0.0,6.76,-0.5,53.2,0.0,6.74,-0.5,50.5,0.0,6.74,-0.5
202512290203,2025-12-29,02,03R,,backfill-from-daily,,47.6,0.0,6.63,-0.5,60.2,0.0,6.75,-0.5,52.7,0.0,6.76,-0.5,52.0,0.0,6.73,-0.5,52.0,0.0,6.8,-0.5,55.8,0.0,6.71,-0.5
202512290204,2025-12-29,02,04R,,backfill-from-daily,,51.5,0.5,6.71,-0.5,52.1,0.0,6.74,-0.5,53.0,0.0,6.68,-0.5,54.0,0.0,6.74,0.0,52.0,0.0,6.71,-0.5,52.5,0.0,6.84,-0.5
202512290205,2025-12-29,02,05R,,backfill-from-daily,,52.1,0.0,6.78,-0.5,47.0,0.0,6.76,-0.5,53.4,0.0,6.8,-0.5,55.1,0.0,6.79,-0.5,52.4,0.0,6.66,-0.5,54.4,0.0,6.84,-0.5
202512290206,2025-12-29,02,06R,,backfill-from-daily,,55.4,0.0,6.77,-0.5,49.0,3.0,6.75,-0.5,53.4,0.0,6.78,-0.5,51.5,0.5,6.76,-0.5,45.5,1.5,6.79,-0.5,47.0,0.0,6.85,0.0
202512290207,2025-12-29,02,07R,,backfill-from-daily,,52.0,0.0,6.72,-0.5,50.5,0.0,6.67,-0.5,60.2,0.0,6.78,-0.5,52.0,0.0,6.76,-0.5,56.4,0.0,6.79,-0.5,47.0,0.0,6.76,-0.5
202512290208,2025-12-29,02,08R,,backfill-from-daily,,55.8,0.0,6.74,-0.5,53.2,0.0,6.7,-0.5,52.2,0.0,6.72,-0.5,52.9,0.0,6.73,-0.5,52.8,0.0,6.77,0.0,53.0,0.0,6.68,-0.5
202512290209,2025-12-29,02,09R,,backfill-from-daily,,52.0,0.0,6.74,-0.5,52.0,0.0,6.7,-0.5,52.0,0.0,6.7,-0.5,52.7,0.0,6.81,-0.5,52.0,0.0,6.74,-0.5,52.4,0.0,6.73,-0.5
202512290210,2025-12-29,02,10R,,backfill-from-daily,,53.4,0.0,6.71,-0.5,52.0,0.0,6.66,-0.5,51.5,0.5,6.68,0.0,52.1,0.0,6.79,-0.5,52.5,0.0,6.79,-0.5,51.5,0.5,6.73,-0.5
