レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608070201,2026-08-07,02,1R,daily,67.93,19.08,44.79,11.94,50.0,6.41,50.0,11.48,50.0,4.74,53.65,53.36,14.99,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,49.02,50.3,14.13,40.82,10.88,50.0,6.41,50.0,11.48,50.0,4.74,47.64,49.65,13.94,44.79,11.94,50.0,6.41,50.0,11.48,50.0,4.74,48.51,44.78,12.58,48.76,13.0,50.0,6.41,50.0,11.48,50.0,4.74,48.2,33.35,9.37,34.86,9.29,50.0,6.41,50.0,11.48,50.0,4.74,41.29
202608070201,2026-08-07,02,1R,realtime,67.93,19.08,44.79,11.94,50.0,6.41,72.72,16.7,56.65,5.37,59.49,53.36,14.99,42.8,11.41,50.0,6.41,56.86,13.06,3.62,0.34,46.21,50.3,14.13,40.82,10.88,50.0,6.41,29.42,6.76,39.28,3.72,41.9,49.65,13.94,44.79,11.94,50.0,6.41,56.4,12.95,87.23,8.27,53.51,44.78,12.58,48.76,13.0,50.0,6.41,35.68,8.19,58.44,5.54,45.72,33.35,9.37,34.86,9.29,50.0,6.41,48.9,11.23,54.63,5.18,41.47
202608070202,2026-08-07,02,2R,daily,67.93,19.08,50.75,13.53,50.0,6.41,50.0,11.48,50.0,4.74,55.23,53.36,14.99,46.78,12.47,50.0,6.41,50.0,11.48,50.0,4.74,50.08,50.3,14.13,66.63,17.76,50.0,6.41,50.0,11.48,50.0,4.74,54.52,49.65,13.94,34.86,9.29,50.0,6.41,50.0,11.48,50.0,4.74,45.87,44.78,12.58,46.78,12.47,50.0,6.41,50.0,11.48,50.0,4.74,47.68,33.35,9.37,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,43.41
202608070202,2026-08-07,02,2R,realtime,67.93,19.08,50.75,13.53,50.0,6.41,63.94,14.68,54.7,5.18,58.88,53.36,14.99,46.78,12.47,50.0,6.41,58.9,13.52,19.12,1.81,49.2,50.3,14.13,66.63,17.76,50.0,6.41,64.3,14.76,42.85,4.06,57.12,33.35,9.37,34.86,9.29,50.0,6.41,30.31,6.96,53.37,5.06,37.09,49.65,13.94,46.78,12.47,50.0,6.41,47.62,10.93,74.54,7.06,50.82,44.78,12.58,42.8,11.41,50.0,6.41,34.9,8.01,55.27,5.24,43.65
202608070203,2026-08-07,02,3R,daily,67.93,19.08,46.78,12.47,50.0,6.41,50.0,11.48,50.0,4.74,54.18,53.36,14.99,50.75,13.53,50.0,6.41,50.0,11.48,50.0,4.74,51.14,50.3,14.13,66.63,17.76,50.0,6.41,50.0,11.48,50.0,4.74,54.52,49.65,13.94,40.82,10.88,50.0,6.41,50.0,11.48,50.0,4.74,47.45,44.78,12.58,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,46.62,33.35,9.37,34.86,9.29,50.0,6.41,50.0,11.48,50.0,4.74,41.29
202608070203,2026-08-07,02,3R,realtime,67.93,19.08,46.78,12.47,50.0,6.41,56.49,12.97,54.7,5.18,56.11,53.36,14.99,50.75,13.53,50.0,6.41,52.89,12.14,19.12,1.81,48.88,50.3,14.13,66.63,17.76,50.0,6.41,45.73,10.5,42.85,4.06,52.86,49.65,13.94,40.82,10.88,50.0,6.41,38.49,8.84,74.54,7.06,47.14,44.78,12.58,42.8,11.41,50.0,6.41,53.41,12.26,55.27,5.24,47.9,33.35,9.37,34.86,9.29,50.0,6.41,52.97,12.16,53.37,5.06,42.29
202608070204,2026-08-07,02,4R,daily,67.93,19.08,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,53.12,53.36,14.99,62.66,16.7,50.0,6.41,50.0,11.48,50.0,4.74,54.32,50.3,14.13,80.54,21.47,50.0,6.41,50.0,11.48,50.0,4.74,58.22,49.65,13.94,48.76,13.0,50.0,6.41,50.0,11.48,50.0,4.74,49.57,44.78,12.58,48.76,13.0,50.0,6.41,50.0,11.48,50.0,4.74,48.2,33.35,9.37,46.78,12.47,50.0,6.41,50.0,11.48,50.0,4.74,44.46
202608070204,2026-08-07,02,4R,realtime,67.93,19.08,42.8,11.41,50.0,6.41,31.83,7.31,55.28,5.24,49.45,53.36,14.99,62.66,16.7,50.0,6.41,66.63,15.3,18.99,1.8,55.2,50.3,14.13,80.54,21.47,50.0,6.41,51.81,11.89,42.96,4.07,57.97,49.65,13.94,48.76,13.0,50.0,6.41,57.96,13.31,74.19,7.03,53.69,44.78,12.58,48.76,13.0,50.0,6.41,41.95,9.63,55.17,5.23,46.85,33.35,9.37,46.78,12.47,50.0,6.41,49.8,11.43,53.27,5.05,44.73
202608070205,2026-08-07,02,5R,daily,67.93,19.08,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,53.12,53.36,14.99,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,49.02,50.3,14.13,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,48.17,49.65,13.94,76.56,20.41,50.0,6.41,50.0,11.48,50.0,4.74,56.98,44.78,12.58,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,46.62,33.35,9.37,42.8,11.41,50.0,6.41,50.0,11.48,50.0,4.74,43.41
202608070205,2026-08-07,02,5R,realtime,67.93,19.08,42.8,11.41,50.0,6.41,64.67,14.85,56.65,5.37,57.12,53.36,14.99,42.8,11.41,50.0,6.41,48.54,11.14,3.62,0.34,44.3,50.3,14.13,42.8,11.41,50.0,6.41,59.22,13.6,39.28,3.72,49.27,49.65,13.94,76.56,20.41,50.0,6.41,50.29,11.55,87.23,8.27,60.58,44.78,12.58,42.8,11.41,50.0,6.41,31.94,7.33,58.44,5.54,43.27,33.35,9.37,42.8,11.41,50.0,6.41,45.29,10.4,54.63,5.18,42.76
202608070206,2026-08-07,02,6R,daily,67.93,19.08,48.76,13.0,50.0,6.41,50.0,11.48,50.0,4.74,54.7,53.36,14.99,70.61,18.82,50.0,6.41,50.0,11.48,50.0,4.74,56.44,50.3,14.13,34.86,9.29,50.0,6.41,50.0,11.48,50.0,4.74,46.05,49.65,13.94,46.78,12.47,50.0,6.41,50.0,11.48,50.0,4.74,49.04,44.78,12.58,40.82,10.88,50.0,6.41,50.0,11.48,50.0,4.74,46.09,33.35,9.37,58.69,15.64,50.0,6.41,50.0,11.48,50.0,4.74,47.64
202608070206,2026-08-07,02,6R,realtime,67.93,19.08,48.76,13.0,50.0,6.41,54.91,12.61,57.89,5.49,56.58,53.36,14.99,70.61,18.82,50.0,6.41,67.03,15.39,-11.06,-1.05,54.56,50.3,14.13,34.86,9.29,50.0,6.41,41.45,9.52,35.26,3.34,42.69,49.65,13.94,46.78,12.47,50.0,6.41,50.01,11.48,99.73,9.45,53.76,44.78,12.58,40.82,10.88,50.0,6.41,37.96,8.71,59.96,5.68,44.27,33.35,9.37,58.69,15.64,50.0,6.41,48.62,11.16,58.07,5.5,48.09
