場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
08,2026-08-15,17,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,島崎 丈一朗,３５６
08,2026-08-15,17,2026-07-22,2026-07-26,一般,てるみちゃんカップ,川島 拓郎,５５１５５　２　２４
08,2026-08-15,17,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,待鳥 雄紀,５２１３４　１５１６
08,2026-08-15,18,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,坂井 滉哉,６　４６４　３２６　２３
08,2026-08-15,18,2026-07-22,2026-07-26,一般,てるみちゃんカップ,白石 有美,２２３　４６６３１
08,2026-08-15,18,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,倉尾 大介,２６
08,2026-08-15,19,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,野中 一平,１１１　４２３２３１[５]
08,2026-08-15,19,2026-07-22,2026-07-26,一般,てるみちゃんカップ,西田 和加,５５６　２　４４５６
08,2026-08-15,19,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,木下 雄介,１２３　１６１２[６]
08,2026-08-15,20,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,竹内 来,６　５６４　５５５２６
08,2026-08-15,20,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,中本 大樹,２５３　１２５　６６１６
08,2026-08-15,20,2026-07-22,2026-07-26,一般,てるみちゃんカップ,春園 功太,１４６２２１１２[５]
08,2026-08-15,21,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,鈴木 智啓,４　３３４　３５４５５
08,2026-08-15,21,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,川原 涼,１２４　６６１　５２１
08,2026-08-15,21,2026-07-22,2026-07-26,一般,てるみちゃんカップ,深澤 達徳,３１３４５　３６５６
08,2026-08-15,22,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,尾道 佳諭,６６転　４６４　６　１２
08,2026-08-15,22,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,田中 辰彦,１４４　２６２５１６
08,2026-08-15,22,2026-07-07,2026-07-12,一般,名古屋グランパスカップ,上田 健太,４３２３１５２　１３４２
08,2026-08-15,23,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,横田 海人,６６６　５６６　落
08,2026-08-15,23,2026-07-22,2026-07-26,一般,てるみちゃんカップ,守田 俊介,３６３１１６１４４１
08,2026-08-15,23,2026-07-07,2026-07-12,一般,名古屋グランパスカップ,中越 博紀,５５３　４４１　２３５４
08,2026-08-15,24,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,井澤 聖奈,３　４６５　６６６　６６
08,2026-08-15,24,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,村上 宗太郎,３　３６３　３１１５３４
08,2026-08-15,24,2026-07-22,2026-07-26,一般,てるみちゃんカップ,原田 篤志,６５３５４２２４２１
08,2026-08-15,25,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,宇佐見 淳,１３６３５　１３３５２５
08,2026-08-15,25,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,大原 祥昌,１６２　５１４３１３６２
08,2026-08-15,25,2026-07-22,2026-07-26,一般,てるみちゃんカップ,郷原 章平,３３４　４２３５１３
08,2026-08-15,26,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,花田 和明,２　１３５　１４１４５４
08,2026-08-15,26,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,鈴木 孝明,４５３１２２２６３３２３
08,2026-08-15,26,2026-07-22,2026-07-26,一般,てるみちゃんカップ,野相 弘司,５　４５１５５　４５
08,2026-08-15,27,2026-06-04,2026-06-08,一般,ＢＴＳ名古屋開設記念・第３４回４ＫソリューションＣ,前原 哉,６　４４５３６５３５
08,2026-08-15,27,2026-05-19,2026-05-24,一般,にっぽん未来プロジェクト競走ｉｎとこなめ,金田 大輔,１　４２５　５４５３２
08,2026-08-15,27,2026-05-11,2026-05-15,一般,ＩＮＡＸ杯争奪第３８回とこなめ大賞,中野 夢斗,５　５欠
08,2026-08-15,28,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,樅山 拓馬,４２２　２１４６１　４４
08,2026-08-15,28,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,中野 希一,５１４１２２２１３１[４]
08,2026-08-15,28,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,宇野 博之,２５５　５５２　５２
08,2026-08-15,29,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,西尾 亮輔,５　５６５　２６３　４４
08,2026-08-15,29,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,三馬 崇史,２　２３４　２６６３２
08,2026-08-15,29,2026-07-22,2026-07-26,一般,てるみちゃんカップ,松本 庸平,６６３　６　４４５３
08,2026-08-15,30,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,酒井 陽祐,１５３　６４２　２１２３
08,2026-08-15,30,2026-07-22,2026-07-26,一般,てるみちゃんカップ,堀之内紀代子,１　１４１２３１[３]
08,2026-08-15,30,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,佐藤 右京,３２２６５　２５１
08,2026-08-15,31,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,大澤 誠也,５４３　５２４　６３１
08,2026-08-15,31,2026-07-22,2026-07-26,一般,てるみちゃんカップ,中渡 修作,５３２　６３１　３４
08,2026-08-15,31,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,吉田 一郎,６　１２１４１３４５
08,2026-08-15,32,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,安藤 裕貴,３５２　６５５　１　４３
08,2026-08-15,32,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,安藤 瑠希,２　６６５　５５４　５６
08,2026-08-15,32,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,土性 雅也,４　４５６　６１６４
08,2026-08-15,33,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,藤井 太雅,４２３　４１６　２６４
08,2026-08-15,33,2026-07-22,2026-07-26,一般,てるみちゃんカップ,鶴田 勇雄,４　１３１２１５５３
08,2026-08-15,33,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,鈴木 結平太,　　　　　　　　６６
08,2026-08-15,34,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,小林 甘寧,４　４３６１６　３６２
08,2026-08-15,34,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,佐竹 恒彦,４　３５１４４６１
08,2026-08-15,34,2026-07-07,2026-07-12,一般,名古屋グランパスカップ,川北 浩貴,４　１４２３４５５　５４
08,2026-08-15,35,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,岩永 雅人,４　５２エ　６４４　５４
08,2026-08-15,35,2026-07-22,2026-07-26,一般,てるみちゃんカップ,土屋 実沙希,３６４４３　１　３２
08,2026-08-15,35,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,上田 洋平,３　３３４３５３３
08,2026-08-15,36,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,河合 三弘,２　３４６　５６４６３
08,2026-08-15,36,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,宮崎 心之介,２３１　１２１４２１[１]
08,2026-08-15,36,2026-07-22,2026-07-26,一般,てるみちゃんカップ,前田 健太郎,５４３　１５５５３
08,2026-08-15,37,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,前田 聖文,４　５６１４３５
08,2026-08-15,37,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,藤森 拓海,２３４　３６６　２　転５
08,2026-08-15,37,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,林 美憲,６３６４６４２２４２
08,2026-08-15,38,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,水野 望美,５　３２２　５４４６４５
08,2026-08-15,38,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,藤田 俊祐,３４３　３１３　２１５４
08,2026-08-15,38,2026-07-22,2026-07-26,一般,てるみちゃんカップ,椎名 豊,１３１１２２２１[１]
08,2026-08-15,39,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,中野 夢斗,５　落４２５４　５　６３
08,2026-08-15,39,2026-07-22,2026-07-26,一般,てるみちゃんカップ,浜崎 準也,４　５２６　４５６２
08,2026-08-15,39,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,中村 泰平,４１２１１１２１[１]
08,2026-08-15,40,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,坂元 浩仁,１６１５３１１２２４２２
08,2026-08-15,40,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,牧村 俊輝,６　１６６５５　４　６３
08,2026-08-15,40,2026-07-22,2026-07-26,一般,てるみちゃんカップ,白井 友晴,４４２４２　６５３６
08,2026-08-15,41,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,池田 浩二,２１４１２３３１１１[１]
08,2026-08-15,41,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,若林 義人,１６１４５２２１５５１４
08,2026-08-15,41,2026-07-22,2026-07-26,一般,てるみちゃんカップ,山崎 義明,２　４３１６３６１５
08,2026-08-15,42,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,荒木 颯斗,１　２４３３１３４２[４]
08,2026-08-15,42,2026-07-22,2026-07-26,一般,てるみちゃんカップ,高橋 真吾,５　５２２６４　５５
08,2026-08-15,42,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,木下 陽介,２　２２２５１５２３
08,2026-08-15,43,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,吉田 一心,５　６２１　４２１６４５
08,2026-08-15,43,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,松井 洪弥,４３５５４
08,2026-08-15,43,2026-06-29,2026-07-04,一般,デイリースポーツ杯争奪・ＢＴＳ高浜開設記念競走,根岸 真優,６　６６６　４６６　５４
08,2026-08-15,44,2026-06-04,2026-06-08,一般,ＢＴＳ名古屋開設記念・第３４回４ＫソリューションＣ,中岡 正彦,２欠
08,2026-08-15,44,2026-05-27,2026-06-01,一般,第９回愛知・名古屋アジア・アジアパラ大会協賛競走,加倉 侑征,３　６５５　５６６　６
08,2026-08-15,44,2026-05-11,2026-05-15,一般,ＩＮＡＸ杯争奪第３８回とこなめ大賞,中島 航,５６６　２６５　５２
08,2026-08-15,45,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,谷川 里江,４６１　１５２　２６３５
08,2026-08-15,45,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,森口 和紀,４　１６４　４４３２１
08,2026-08-15,45,2026-07-22,2026-07-26,一般,てるみちゃんカップ,伊藤 誠二,１　５２４３６　１５
08,2026-08-15,46,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,杉山 太陽,３　１６５　６６５　３２
08,2026-08-15,46,2026-07-22,2026-07-26,一般,てるみちゃんカップ,田中 瀬里奈,６　６６５　６６６６
08,2026-08-15,46,2026-07-07,2026-07-12,一般,名古屋グランパスカップ,萬 正嗣,１　５５６　落欠
08,2026-08-15,47,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,岩瀬 裕亮,２３１５１２３２２１[３]
08,2026-08-15,47,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,西川 拓利,３１２４３５３　１４２５
08,2026-08-15,47,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,黒田 誠司,５　５１２　３６５６
08,2026-08-15,48,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,福西 広太郎,５４５　３４４　６　６５
08,2026-08-15,48,2026-07-22,2026-07-26,一般,てるみちゃんカップ,濱野谷 憲吾,３１２２３３１２[４]
08,2026-08-15,48,2026-07-07,2026-07-12,一般,名古屋グランパスカップ,飯田 庄吾,６６
08,2026-08-15,49,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,西岡 蒼志,５１４　６４５　４　２３
08,2026-08-15,49,2026-07-22,2026-07-26,一般,てるみちゃんカップ,滝沢 崚,４　１６転４５　６４
08,2026-08-15,49,2026-07-07,2026-07-12,一般,名古屋グランパスカップ,井上 未都,５３５　４６１　６２４３
08,2026-08-15,50,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,杢野 誓良,４　２４４　４３３５２５
08,2026-08-15,50,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,佃 來紀,２３２　３　５３１４５２
08,2026-08-15,50,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,川田 正人,５５４　２３４　４２
08,2026-08-15,51,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,清水 紀克,１　３５５６５　６　３２
08,2026-08-15,51,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,沼田 大都,３５５　６４３　２　５３
08,2026-08-15,51,2026-07-22,2026-07-26,一般,てるみちゃんカップ,佐野 優都,２５６　３４Ｆ　１
08,2026-08-15,52,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,大瀧 明日香,１２１２４３２　４２[６]
08,2026-08-15,52,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,津田 陸翔,１　５２６１２３１２[６]
08,2026-08-15,52,2026-07-22,2026-07-26,一般,てるみちゃんカップ,川上 聡介,２１６　５５５６６
08,2026-08-15,53,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,池田 雄祐,４４３　２３４３２５１４
08,2026-08-15,53,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,中野 仁照,４４１　５６４　３　４１
08,2026-08-15,53,2026-07-22,2026-07-26,一般,てるみちゃんカップ,金田 幸子,６６２２５　５　６１
08,2026-08-15,54,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,高野 心吾,６３４　３６６　２　５２
08,2026-08-15,54,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,西丸 敦基,２　５２６　２４３３１
08,2026-08-15,54,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,桑原 将光,４　４４３２６　１４
08,2026-08-15,55,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,平野 和明,６２２　２４２３４６２６
08,2026-08-15,55,2026-07-22,2026-07-26,一般,てるみちゃんカップ,木村 紗友希,４６３　２１２３４４
08,2026-08-15,55,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,今村 天次朗,６６４　３　５５３６
08,2026-08-15,56,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,中村 泰平,３１６４５　２１２３６１
08,2026-08-15,56,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,仲 航太,５　２５２　１２１５２６
08,2026-08-15,56,2026-07-22,2026-07-26,一般,てるみちゃんカップ,庄司 孝輔,２２３　６４３　２４
08,2026-08-15,57,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,一色 凌雅,２２２　３１４１１３３Ｆ
08,2026-08-15,57,2026-07-22,2026-07-26,一般,てるみちゃんカップ,福田 理,１　３５５　１３１５
08,2026-08-15,57,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,三苫 晃幸,１　１３２２３１[２]
08,2026-08-15,58,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,木幡 純也,６　４６
08,2026-08-15,58,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,前田 篤哉,５４２５２１４５４４４１
08,2026-08-15,58,2026-07-22,2026-07-26,一般,てるみちゃんカップ,廣瀬 将亨,１　３６４４４２３
08,2026-08-15,59,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,加藤 啓太,３５２　１３６　５１３４
08,2026-08-15,59,2026-07-22,2026-07-26,一般,てるみちゃんカップ,青木 玄太,１２１１６１３１[２]
08,2026-08-15,59,2026-07-15,2026-07-19,一般,知多娘。常滑セラ杯,島川 光男,２４１　３１１４６１
08,2026-08-15,60,2026-08-10,2026-08-15,一般,名鉄杯争奪２０２６納涼お盆レース,笠野 友紀恵,２　６５４　４５６　１４
08,2026-08-15,60,2026-07-30,2026-08-04,一般,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,石渡 翔一郎,１　１４１４落５２　３４
08,2026-08-15,60,2026-07-22,2026-07-26,一般,てるみちゃんカップ,高木 茉白,４４５　４　６２２５
08,2026-08-15,61,2025-10-31,2025-11-04,一般,銀杯争奪戦,米田 隆弘,３４２　５４５　２５
08,2026-08-15,61,2025-10-24,2025-10-28,一般,第３９回半田大賞,吉田 宗弘,６５３　６　５２４６
08,2026-08-15,61,2025-10-16,2025-10-20,一般,デイリースポーツ杯,吉村 誠,１１３　３２５４１２
08,2026-08-15,62,2025-10-07,2025-10-12,一般,にっぽん未来プロジェクト競走ｉｎとこなめ,内堀 学,５６３
08,2026-08-15,62,2025-09-18,2025-09-22,一般,住信ＳＢＩネット銀行賞,牧原 崇,４　１４１５２６４６
08,2026-08-15,62,2025-08-19,2025-08-24,一般,ヴィーナスシリーズ第１１戦常滑シンデレラカップ,登 みひ果,５　２５３　３２５６５
08,2026-08-15,63,2022-12-01,2022-12-04,一般,マーゴの湯７周年記念競走,間嶋 仁志,２５１１６１[２]
08,2026-08-15,63,2022-11-19,2022-11-23,一般,半田市制85周年記念　第36回半田大賞,畔柳 俊吾,２　１３３５２５１４
08,2026-08-15,63,2022-11-10,2022-11-15,ＧⅢ,ＧⅢオールレディース競走レディース笹川杯,永井 聖美,３２１３１エ２　３　２２
08,2026-08-15,64,2022-12-01,2022-12-04,一般,マーゴの湯７周年記念競走,井上 大輔,２　２５４４２６
08,2026-08-15,64,2022-11-19,2022-11-23,一般,半田市制85周年記念　第36回半田大賞,塚田 修二,４５４５５
08,2026-08-15,64,2022-11-04,2022-11-07,一般,第33回中日スポーツ銀杯争奪戦,赤井 星璃菜,６　６６欠
08,2026-08-15,65,2022-12-01,2022-12-04,一般,マーゴの湯７周年記念競走,長嶋 万記,３４２５６２[６]
08,2026-08-15,65,2022-11-19,2022-11-23,一般,半田市制85周年記念　第36回半田大賞,鈴木 章司,５６６　６　６５５
08,2026-08-15,65,2022-11-10,2022-11-15,ＧⅢ,ＧⅢオールレディース競走レディース笹川杯,鎌倉 涼,２３２２４１１　２５２１
