場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
19,2026-08-24,12,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,谷村 一哉,１６２　１１３４３１[３]
19,2026-08-24,12,2026-07-27,2026-07-31,一般,九州スポーツ杯,中嶋 健一郎,２　１４１６４２[６]
19,2026-08-24,13,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,熊本 英一,３　４４６３２　２　４４
19,2026-08-24,13,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,山本 稔太朗,１　１Ｆ５　３　６　４２
19,2026-08-24,13,2026-07-27,2026-07-31,一般,九州スポーツ杯,坪口 竜也,２　２３１３３３３４
19,2026-08-24,14,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山田 真聖,４３６３５　５　５２２
19,2026-08-24,14,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,森 弘行,６　３２１　２２２５２６
19,2026-08-24,14,2026-07-27,2026-07-31,一般,九州スポーツ杯,小林 基樹,１２４　３５３５２６
19,2026-08-24,15,2026-08-19,2026-08-24,一般,日刊スポーツ杯,花本 剛,５６２　５　１３２　３２
19,2026-08-24,15,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,重成 一人,３６４１６　１４４５１６
19,2026-08-24,15,2026-07-27,2026-07-31,一般,九州スポーツ杯,川尻 泰輔,１６２　２５４４１３
19,2026-08-24,16,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,川崎 誠志,５４４　６１４　４　５２
19,2026-08-24,16,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,中田 元泰,３３２　１５１　１４２２
19,2026-08-24,16,2026-07-27,2026-07-31,一般,九州スポーツ杯,岡部 大輝,１　１６５１３１[３]
19,2026-08-24,17,2026-08-19,2026-08-24,一般,日刊スポーツ杯,烏野 賢太,２２２１４　１４３１[２]
19,2026-08-24,17,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,佐藤 駿介,３５５　６　２５２　３２
19,2026-08-24,17,2026-07-27,2026-07-31,一般,九州スポーツ杯,間嶋 仁志,２４４　３５２　４５
19,2026-08-24,18,2026-08-19,2026-08-24,一般,日刊スポーツ杯,葛原 大陽,３４１５３　４　１５２３
19,2026-08-24,18,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,原田 篤志,６５１５１　１２１３２１
19,2026-08-24,18,2026-07-27,2026-07-31,一般,九州スポーツ杯,飯島 誠,３２１　６３１５２４
19,2026-08-24,19,2026-08-19,2026-08-24,一般,日刊スポーツ杯,西川 新太郎,１　３３４５３　４４１４
19,2026-08-24,19,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,内田 壮,２　５５４　４３６　６３
19,2026-08-24,19,2026-07-27,2026-07-31,一般,九州スポーツ杯,堀内 亜海,６　６６６　６　６６
19,2026-08-24,20,2026-08-19,2026-08-24,一般,日刊スポーツ杯,沼田 大都,２２４　６　３６６６３
19,2026-08-24,20,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,坂東 満,５　６５２　６６５２５
19,2026-08-24,20,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,深見 亜由美,６２３　１６５　５４３
19,2026-08-24,21,2026-08-19,2026-08-24,一般,日刊スポーツ杯,本村 大,１　１３６３１６１６２５
19,2026-08-24,21,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,屋良 龍紀,５　２３５　６１６　２３
19,2026-08-24,21,2026-07-27,2026-07-31,一般,九州スポーツ杯,平川 香織,３　５３１２１２４
19,2026-08-24,22,2026-08-19,2026-08-24,一般,日刊スポーツ杯,内田 壮,４５５　６５６５５　６
19,2026-08-24,22,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山戸 信二,６６５　４３４６５　４
19,2026-08-24,22,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,中田 友也,６　３３４２５　４１５１
19,2026-08-24,23,2026-08-19,2026-08-24,一般,日刊スポーツ杯,田中 太一郎,６４１　６　４５６　４５
19,2026-08-24,23,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,岡本 翔太郎,１５３　５２４５２　６５
19,2026-08-24,23,2026-07-27,2026-07-31,一般,九州スポーツ杯,杉山 貴博,２１６　２　２３２１
19,2026-08-24,24,2026-08-19,2026-08-24,一般,日刊スポーツ杯,白水 勝也,６６３２４　１４３　４１
19,2026-08-24,24,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,菊池 宏志,４　１６５　１転６　５４
19,2026-08-24,24,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,横井 健太,５５６　５６３　１　６
19,2026-08-24,25,2026-08-19,2026-08-24,一般,日刊スポーツ杯,江本 真治,１　３３２６３３１６１６
19,2026-08-24,25,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,中渡 修作,２　２５１　４５１４４５
19,2026-08-24,25,2026-07-27,2026-07-31,一般,九州スポーツ杯,井芹 大志,５　２５４　５　５６
19,2026-08-24,26,2026-08-19,2026-08-24,一般,日刊スポーツ杯,山田 陽翔,６　６６６　５６６　６６
19,2026-08-24,26,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,角浜 修,６　５５３　５２６　３４
19,2026-08-24,26,2026-07-27,2026-07-31,一般,九州スポーツ杯,吉田 一郎,５３５５１　３　４３
19,2026-08-24,27,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,松田 憲幸,１　２３６　３３１６６５
19,2026-08-24,27,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,三浦 敬太,１２１　１１４１妨３１
19,2026-08-24,27,2026-07-27,2026-07-31,一般,九州スポーツ杯,大橋 栄里佳,４　５３２５２　４６
19,2026-08-24,28,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,福田 柊人,６　６６５　６６５　６６
19,2026-08-24,28,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,海老澤 泰行,４４５　４５２　２２３２
19,2026-08-24,28,2026-07-27,2026-07-31,一般,九州スポーツ杯,仲口 博崇,３５２２２２５２[５]
19,2026-08-24,29,2026-08-19,2026-08-24,一般,日刊スポーツ杯,松尾 光広,５　４５５６２４２　３
19,2026-08-24,29,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,金子 順一,４３５　３６５　３　３３
19,2026-08-24,29,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,丸山 祐也,６　３４５　６４３　５６
19,2026-08-24,30,2026-08-19,2026-08-24,一般,日刊スポーツ杯,小野 信樹,１　１４５２４５３５１６
19,2026-08-24,30,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,西原 明生,３４５　２４２４４　２
19,2026-08-24,30,2026-07-27,2026-07-31,一般,九州スポーツ杯,毒島 誠,４１１２３１１３３１
19,2026-08-24,31,2026-08-19,2026-08-24,一般,日刊スポーツ杯,中嶋 誠一郎,４５Ｆ　３　５　６　６４
19,2026-08-24,31,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,佐々木 完太,２４１２２２１　４１[２]
19,2026-08-24,31,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,丹下 将,３４１２２　２４２２[５]
19,2026-08-24,32,2026-08-19,2026-08-24,一般,日刊スポーツ杯,天野 友和,５４１　２５３３１３３３
19,2026-08-24,32,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,広次 修,３　１６４６２　１３４６
19,2026-08-24,32,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,白井 友晴,４３４　２６３　１３１２
19,2026-08-24,33,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,柳瀬 興志,４１３　４６４　２１５５
19,2026-08-24,33,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,市川 哲也,２３３　３３２転４３２１
19,2026-08-24,33,2026-07-27,2026-07-31,一般,九州スポーツ杯,中越 博紀,６５２　１４２６１５
19,2026-08-24,34,2026-08-19,2026-08-24,一般,日刊スポーツ杯,滝沢 崚,６　６６５　欠欠
19,2026-08-24,34,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,木谷 賢太,２　２３５３１２４５１６
19,2026-08-24,34,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,小川 時光,５３６　６６２　６　５
19,2026-08-24,35,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,寺田 祥,３２１　５１５３３５５３
19,2026-08-24,35,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,飛田 江己,１２１Ｆ３　４　３　３
19,2026-08-24,35,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,石井 裕美,３５６　１　５４２　６５
19,2026-08-24,36,2026-08-19,2026-08-24,一般,日刊スポーツ杯,栗原 直也,４６１６３　５　３６２１
19,2026-08-24,36,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,森定 晃史,３４５　２　３５３　６３
19,2026-08-24,36,2026-07-27,2026-07-31,一般,九州スポーツ杯,星田 夢結,５　６６６　６　５５
19,2026-08-24,37,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,瀬川 大地,６６６　６５６　６　３５
19,2026-08-24,37,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,渡 修平,３３６　６６４　６　２５
19,2026-08-24,37,2026-07-27,2026-07-31,一般,九州スポーツ杯,西村 美智子,５　４６１４６６１
19,2026-08-24,38,2026-08-19,2026-08-24,一般,日刊スポーツ杯,廣瀬 篤哉,６６４　２２５　５１６
19,2026-08-24,38,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山崎 祥,５　４４２　４４３６１
19,2026-08-24,38,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,赤岩 善生,２１１　２１３１２１[１]
19,2026-08-24,39,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,柳生 泰二,１１３１１　２１３１[１]
19,2026-08-24,39,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,横田 茂,１５２　１４４　５２[６]
19,2026-08-24,39,2026-07-27,2026-07-31,一般,九州スポーツ杯,宇野 博之,３　３６３４５　５
19,2026-08-24,40,2026-08-19,2026-08-24,一般,日刊スポーツ杯,上田 隆章,２　４１２４２　４４１１
19,2026-08-24,40,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,加木 郁,１４２　１５５　１６２５
19,2026-08-24,40,2026-07-27,2026-07-31,一般,九州スポーツ杯,内山 文典,３　３４２５４　２４
19,2026-08-24,41,2026-08-19,2026-08-24,一般,日刊スポーツ杯,川口 貴久,６　２５３２５４３　５４
19,2026-08-24,41,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,前田 健太郎,１　４Ｆ５１６　３　４
19,2026-08-24,41,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,羽田 妃希,４６６　４　６６５　２
19,2026-08-24,42,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,岸本 隆,２　１１３　５４６４１４
19,2026-08-24,42,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,上平 真二,２４１１３　１妨
19,2026-08-24,42,2026-07-27,2026-07-31,一般,九州スポーツ杯,出穂 和鼓,６６６　５６６　６
19,2026-08-24,43,2026-08-19,2026-08-24,一般,日刊スポーツ杯,鶴田 勇雄,４　４１１６６　４２５３
19,2026-08-24,43,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,関 裕也,２６６　６　６５
19,2026-08-24,43,2026-07-27,2026-07-31,一般,九州スポーツ杯,鈴木 博,４１２　４２１６１５
19,2026-08-24,44,2026-08-19,2026-08-24,一般,日刊スポーツ杯,竹之内 極,３２４　４３５　５５２
19,2026-08-24,44,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,吉川 昭男,２　５３３６５２１　１３
19,2026-08-24,44,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,来田 衣織,落　１３５　１４４３３
19,2026-08-24,45,2026-08-19,2026-08-24,一般,日刊スポーツ杯,百武 翔,２　２３１２４　１２[５]
19,2026-08-24,45,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,楠原 正剛,６　５３４　６３落
19,2026-08-24,45,2026-07-27,2026-07-31,一般,九州スポーツ杯,仲本 舜,１６５　３４６　１
19,2026-08-24,46,2026-08-19,2026-08-24,一般,日刊スポーツ杯,橋口 真樹,４１１　４３３　２４転４
19,2026-08-24,46,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,末永 祐輝,２６４３３１３　２３１２
19,2026-08-24,46,2026-07-27,2026-07-31,一般,九州スポーツ杯,豊田 健士郎,２２３１２　３１[４]
19,2026-08-24,47,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,川原 祐明,３２１　２４３１１２[６]
19,2026-08-24,47,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,井本 昌也,２５６１４　１１３５１３
19,2026-08-24,47,2026-07-27,2026-07-31,一般,九州スポーツ杯,田中 結,６　６６６　６　５５
19,2026-08-24,48,2026-08-19,2026-08-24,一般,日刊スポーツ杯,市橋 卓士,３１３　２３１３１２[３]
19,2026-08-24,48,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山下 和彦,５５２　２３６　２１２１
19,2026-08-24,48,2026-07-27,2026-07-31,一般,九州スポーツ杯,岡村 慶太,１３１１２　３１[１]
19,2026-08-24,49,2026-08-19,2026-08-24,一般,日刊スポーツ杯,榎 幸司,４２６２１　４２４３３１
19,2026-08-24,49,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,荒牧 凪沙,５１３　３　２６１４１１
19,2026-08-24,49,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,出畑 孝典,１　４４２２１　１３４１
19,2026-08-24,50,2026-08-19,2026-08-24,一般,日刊スポーツ杯,山口 達也,５１２　１２２１２１[６]
19,2026-08-24,50,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,伊藤 雄二,４４５　１５５　６４３６
19,2026-08-24,50,2026-07-27,2026-07-31,一般,九州スポーツ杯,桂林 寛,６５４　６４６　５
19,2026-08-24,51,2026-08-19,2026-08-24,一般,日刊スポーツ杯,大場 広孝,５４５　１５６　５　２４
19,2026-08-24,51,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,早川 理稀,５　６６６　５６６　６６
19,2026-08-24,51,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,森田 梨湖,４６５　４６６　５　６５
19,2026-08-24,52,2026-08-19,2026-08-24,一般,日刊スポーツ杯,近藤 稔也,６　２３１３６　３４６５
19,2026-08-24,52,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,石倉 拓美,２　３６３　１４１４Ｆ
19,2026-08-24,52,2026-07-27,2026-07-31,一般,九州スポーツ杯,日笠 勝弘,３　５４３　１４３
19,2026-08-24,53,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,上村 慎太郎,５６５　３５４６６　２
19,2026-08-24,53,2026-07-27,2026-07-31,一般,九州スポーツ杯,西村 歩,４２３　２１２４３３
19,2026-08-24,53,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,孫崎 百世,５　５４３５４　４　３５
19,2026-08-24,54,2026-08-19,2026-08-24,一般,日刊スポーツ杯,平岡 重典,３　４１６　１６４５５６
19,2026-08-24,54,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,庄島 潤成,４６４　４　３４４　４５
19,2026-08-24,54,2026-07-27,2026-07-31,一般,九州スポーツ杯,齋藤 智裕,４　５５６　５　５６
19,2026-08-24,55,2026-08-19,2026-08-24,一般,日刊スポーツ杯,上田 洋平,３２３　３４５５５　４２
19,2026-08-24,55,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,長尾 章平,３３４　２２２３５２[５]
19,2026-08-24,55,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,廣中 良一,２　１６５　２２３６２４
19,2026-08-24,56,2026-08-19,2026-08-24,一般,日刊スポーツ杯,芝田 浩治,２３２２１　２２３１[１]
19,2026-08-24,56,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,小林 一樹,１　２２３　６Ｆ４　４
19,2026-08-24,56,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,岩橋 裕馬,３５２　４４６　４　５５
19,2026-08-24,57,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,柴田 友和,１５５　２６４　２　４４
19,2026-08-24,57,2026-07-27,2026-07-31,一般,九州スポーツ杯,花本 剛,１５５　４６２　６
19,2026-08-24,57,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,海野 ゆかり,３２１５３　１５２３１２
19,2026-08-24,58,2026-08-19,2026-08-24,一般,日刊スポーツ杯,岩永 節也,４　５４３４２３５　２５
19,2026-08-24,58,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,大谷 直弘,１６５　２６５　５５３
19,2026-08-24,58,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,小畑 楓夏,６　５５６　５５６　５２
19,2026-08-24,59,2026-08-19,2026-08-24,一般,日刊スポーツ杯,田頭 実,５３３　１１１１６３１４
19,2026-08-24,59,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,幸野 史明,４　１４６　１５４５５
19,2026-08-24,59,2026-07-27,2026-07-31,一般,九州スポーツ杯,亀山 雅幸,３２１　４６４６１６
19,2026-08-24,60,2026-08-19,2026-08-24,一般,日刊スポーツ杯,折下 寛法,５１４６６　４４３　３６
19,2026-08-24,60,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,島川 海輝,４　６１４３１　２６５６
19,2026-08-24,60,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,木下 雄介,５１１　３３６　５１[４]
19,2026-08-24,61,2026-08-19,2026-08-24,一般,日刊スポーツ杯,渡辺 空依,５２５　６６１　５１３
19,2026-08-24,61,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,渡邊 哲也,６　６５６　１６６　６
19,2026-08-24,61,2026-07-27,2026-07-31,一般,九州スポーツ杯,平見 真彦,４３３　５　３３２１
19,2026-08-24,62,2026-08-19,2026-08-24,一般,日刊スポーツ杯,今出 晋二,３６５　５５４　２　５３
19,2026-08-24,62,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,牧山 敦也,２　２２１４５　３４５２
19,2026-08-24,62,2026-07-27,2026-07-31,一般,九州スポーツ杯,柴田 直哉,５　１５４２１　３３
19,2026-08-24,63,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,長岡 良也,３　４４１２３　４５１３
19,2026-08-24,63,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,豊田 訓靖,５２２　３５３　１４３３
19,2026-08-24,63,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,五反田 忍,２　１３１６２４３３６６
19,2026-08-24,64,2026-08-19,2026-08-24,一般,日刊スポーツ杯,三好 勇人,３　６５３４１　２６
19,2026-08-24,64,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,武重 雄介,４　３６４３３２３　１４
19,2026-08-24,64,2026-07-27,2026-07-31,一般,九州スポーツ杯,梅木 敬太,２３６　５６１　３２
19,2026-08-24,65,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,吉田 祐貴,６　３３４　５５５　４６
19,2026-08-24,65,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,松崎 祐太郎,４　３２５２２３２４１２
19,2026-08-24,65,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,遠藤 エミ,１２３　１１３３２１[３]
19,2026-08-24,66,2026-08-19,2026-08-24,一般,日刊スポーツ杯,植田 太一,２　３欠
19,2026-08-24,66,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,香川 颯太,４　３４４　１６４６１４
19,2026-08-24,66,2026-07-19,2026-07-24,ＧⅢ,オールレディース　ジュエルセブンカップ,稲生 夏季,３３２　３４１６２５２６
19,2026-08-24,67,2026-08-19,2026-08-24,一般,日刊スポーツ杯,和田 拓也,１３５　２１２２４４１２
19,2026-08-24,67,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,宮武 英司,１１６　６４３　６５３
19,2026-08-24,67,2026-07-27,2026-07-31,一般,九州スポーツ杯,福島 勇樹,１４４１１　３２[２]
19,2026-08-24,68,2026-08-19,2026-08-24,一般,日刊スポーツ杯,庄島 潤成,　　　　　　　　　　４４
19,2026-08-24,68,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,山下 昂大,２　２４１５１　４２[４]
19,2026-08-24,68,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,下河 誉史,３　４２２４５　２３３６
19,2026-08-24,69,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,松井 賢治,２５４　６５１２３　１
19,2026-08-24,69,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,森野 正弘,１３２　３１１３４１[２]
19,2026-08-24,69,2026-07-27,2026-07-31,一般,九州スポーツ杯,土山 卓也,５５２　３　４４１４
19,2026-08-24,70,2026-08-19,2026-08-24,一般,日刊スポーツ杯,渡邉 健,３　６５４４５６６　５
19,2026-08-24,70,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,大井 清貴,転　６欠
19,2026-08-24,70,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,石丸 海渡,６１４２１　４１１２[３]
19,2026-08-24,71,2026-08-19,2026-08-24,一般,日刊スポーツ杯,榮田 将彦,１５５６１　３２１６１５
19,2026-08-24,71,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,高濱 芳久,６　３６１４２　６２６
19,2026-08-24,71,2026-07-27,2026-07-31,一般,九州スポーツ杯,川添 英正,４４４３５　４　４
19,2026-08-24,72,2026-08-19,2026-08-24,一般,日刊スポーツ杯,石橋 道友,１４４　４１２２２２[４]
19,2026-08-24,72,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,山口 隆史,６４４　１４５　５６４３
19,2026-08-24,72,2026-07-27,2026-07-31,一般,九州スポーツ杯,眞鳥 章太,４４３　１　２５６４
19,2026-08-24,73,2026-08-19,2026-08-24,一般,日刊スポーツ杯,茶谷 信次,３　２４５５３　２３５
19,2026-08-24,73,2026-08-11,2026-08-16,一般,ＭＮＢＲ下関４ｔｈふく～る下関オープン１４周年記念,森林 太,１５５　５２６５５　１
19,2026-08-24,73,2026-08-03,2026-08-08,一般,オラレ下関オープン１２周年記念　山口新聞社杯,谷 勝幸,２　２５３５３　５５６４
19,2026-08-24,74,2025-03-07,2025-03-11,一般,ＭＮＢＲ下関１２ｔｈ　巌流本舗杯,南野 利騰,６　２４４　４６４５
19,2026-08-24,74,2025-03-02,2025-03-05,一般,公営レーシングプレス杯,杢野 誓良,３　４　１妨２
19,2026-08-24,74,2025-02-21,2025-02-25,一般,西京波者結成１５周年記念　ＫＲＹ山口放送杯,藤田 浩人,２６３　２３５３３４
19,2026-08-24,75,2025-03-07,2025-03-11,一般,ＭＮＢＲ下関１２ｔｈ　巌流本舗杯,宮地 博士,５　５２４２４　６６
19,2026-08-24,75,2025-02-21,2025-02-25,一般,西京波者結成１５周年記念　ＫＲＹ山口放送杯,柳瀬 興志,４　３４４５２　３落
19,2026-08-24,75,2025-01-31,2025-02-03,一般,ＭＮＢＲ下関１１ｔｈ　マンスリーＢＯＡＴＲＡＣＥ杯,佐藤 謙史朗,５　６４５　４６
