レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201610210001,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,1R,予選,1800,10:52,1,3996,秋山直之,37,群馬,52.0,A1,6.86,45.0,7.5,50.0,15,30.3,32,34.21,3,6,3,,,,4,,,,,,12,2,4193,郷原章平,35,福岡,54.0,A2,6.13,44.14,6.25,62.5,38,31.58,85,32.81,5,,,,,,6,5,6,,,,6,3,4530,小野生奈,28,福岡,45.0,A1,7.64,65.19,6.45,42.11,68,33.33,35,33.33,4,5,,,,,3,3,,,,,,4,4759,今泉友吾,26,東京,51.0,A2,5.9,39.5,4.9,30.0,66,51.28,66,39.37,6,,,,,,4,,,,,,36,5,3956,横澤剛治,39,静岡,54.0,A1,5.82,34.72,7.0,48.15,46,50.0,63,25.98,5,5,4,,,,5,,,,,,9,6,4757,山田祐也,27,徳島,51.0,A2,5.86,41.84,4.05,18.92,36,63.16,36,36.89,4,,,,,,5,,,,,,14
201610210002,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,2R,予選,1800,11:22,1,4294,古賀繁輝,30,佐賀,55.0,A1,6.76,51.26,7.48,61.96,34,23.26,54,38.14,1,3,6,,,,4,,,,,,9,2,4028,田村隆信,38,徳島,55.0,A1,6.7,43.94,7.51,59.46,11,26.83,43,31.75,1,,,,,,4,6,6,,,,7,3,4676,後藤隼之,28,東京,53.0,A2,5.3,35.46,5.94,35.29,70,29.73,84,42.86,3,,,,,,3,,,,,,55,4,4208,三浦永理,33,静岡,48.0,A1,6.04,45.9,6.67,50.0,32,41.67,31,27.56,6,1,2,,,,1,,,,,,11,5,3961,谷村一哉,37,山口,57.0,A1,6.94,50.7,9.52,95.24,16,36.36,38,28.35,2,2,4,,,,4,,,,,,6,6,4437,中田元泰,30,香川,54.0,A2,6.65,54.31,5.62,41.38,20,51.35,55,28.68,5,,,,,,6,,,,,,22
201610210003,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,3R,予選,1800,11:52,1,4478,櫻本あゆ,28,東京,49.0,A2,5.19,35.96,7.07,63.33,28,44.74,44,33.33,4,,,,,,6,,,,,,53,2,4166,吉田拡郎,34,岡山,53.0,A1,6.48,40.19,6.33,44.44,42,41.46,78,27.56,4,,,,,,5,6,2,,,,11,3,3942,寺田 祥,38,山口,54.0,A1,6.66,40.34,6.44,22.22,55,31.82,69,28.0,1,6,3,,,,2,,,,,,7,4,4183,宇野弥生,30,愛知,47.0,A1,5.42,36.84,6.26,52.17,17,62.07,76,37.4,3,5,6,,,,3,,,,,,10,5,4072,森永 淳,35,佐賀,51.0,A1,7.42,63.16,7.63,65.73,47,45.95,49,43.33,5,,,,,,4,1,5,,,,9,6,4112,大久保信,36,佐賀,52.0,A1,6.35,50.0,6.1,45.79,18,35.29,52,38.66,1,1,2,,,,2,,,,,,12
201610210004,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,4R,予選,1800,12:22,1,4556,竹井奈美,27,福岡,46.0,A2,6.76,54.88,4.77,17.95,35,30.56,56,31.34,3,5,4,,,,3,6,,,,,,2,4207,松下一也,33,静岡,53.0,A1,6.64,47.93,6.62,48.28,65,26.09,80,39.84,2,,,,,,3,5,5,,,,8,3,4528,黒井達矢,28,埼玉,51.0,A1,6.26,48.45,6.56,43.59,62,37.5,90,33.86,4,6,1,,,,5,,,,,,10,4,4075,中野次郎,35,東京,53.0,A1,6.97,40.68,6.17,27.78,12,34.09,50,40.94,4,3,2,,,,1,,,,,,12,5,4227,安達裕樹,33,三重,52.0,A1,6.4,45.63,8.55,80.0,59,22.73,65,33.59,1,5,3,,,,6,6,,,,,,6,4682,大上卓人,26,広島,50.0,A2,5.12,36.51,4.48,27.59,61,32.26,88,48.44,4,,,,,,2,,,,,,51
201610210005,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,5R,予選,1800,12:52,1,4685,島村隆幸,25,徳島,50.0,A2,6.89,55.0,5.72,32.0,63,28.95,48,36.36,3,,,,,,2,2,3,,,,,2,3703,鳥飼 眞,42,福岡,51.0,A2,6.32,44.64,7.39,67.74,30,32.43,87,39.84,2,,,,,,5,4,1,,,,9,3,4678,水野望美,27,愛知,45.0,A2,4.4,26.0,4.47,19.15,51,17.65,62,27.34,4,,,,,,6,,,,,,56,4,4471,新田泰章,29,広島,53.0,A1,6.2,42.31,6.87,45.16,39,14.71,60,35.59,4,6,1,,,,3,,,,,,11,5,4608,荒井翔伍,27,東京,54.0,A2,6.33,43.33,5.11,26.32,60,38.46,72,31.54,2,,,,,,4,,,,,,45,6,4477,篠崎仁志,28,福岡,53.0,A1,7.63,52.99,6.93,50.0,23,50.0,74,35.77,5,,,,,,2,1,1,,,,10
201610210006,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,6R,予選,1800,13:22,1,4083,福島勇樹,37,東京,53.0,A2,6.33,52.87,5.92,41.67,24,27.03,73,30.65,3,,,,,,5,3,4,,,,10,2,4260,中越博紀,32,香川,53.0,A1,5.71,39.29,6.39,49.12,27,44.44,83,32.54,1,,,,,,5,2,5,,,,11,3,4193,郷原章平,35,福岡,54.0,A2,6.13,44.14,6.25,62.5,38,31.58,85,32.81,5,,,,,,6,5,6,,,,1,4,3961,谷村一哉,37,山口,57.0,A1,6.94,50.7,9.52,95.24,16,36.36,38,28.35,2,2,4,,,,4,,,,,,2,5,4503,上野真之,28,佐賀,53.0,A1,6.61,47.65,6.87,57.32,14,42.22,75,34.88,6,,,,,,4,2,1,2,,,,6,4347,魚谷香織,31,福岡,44.0,A1,6.71,50.36,6.36,54.55,50,39.58,89,29.0,6,5,1,,,,2,6,,,,,
201610210007,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,7R,予選,1800,13:52,1,4787,椎名 豊,28,群馬,51.0,A2,5.62,40.21,7.05,70.0,29,35.56,58,38.89,1,,,,,,6,,,,,,44,2,4222,山口高志,34,佐賀,51.0,A2,5.82,38.32,5.58,38.4,56,33.33,57,38.14,4,,,,,,4,,,,,,64,3,4028,田村隆信,38,徳島,55.0,A1,6.7,43.94,7.51,59.46,11,26.83,43,31.75,1,,,,,,4,6,6,,,,2,4,3946,赤岩善生,40,愛知,53.0,A1,8.1,62.09,8.27,73.33,31,23.26,33,35.96,2,2,1,,,,3,,,,,,12,5,4070,中村亮太,35,長崎,51.0,A2,6.5,50.47,6.48,43.48,19,22.73,64,34.13,2,,,,,,1,1,3,,,,11,6,3942,寺田 祥,38,山口,54.0,A1,6.66,40.34,6.44,22.22,55,31.82,69,28.0,1,6,3,,,,2,,,,,,3
201610210008,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,8R,予選,1800,14:23,1,4055,吉田俊彦,38,兵庫,52.0,A1,7.15,48.92,7.4,55.0,64,37.5,51,43.1,1,4,3,,,,2,2,,,,,,2,4604,岩瀬裕亮,28,愛知,53.0,A1,6.98,50.0,6.73,40.91,41,20.45,45,29.84,3,,,,,,1,3,3,4,,,,3,4230,濱崎直矢,33,埼玉,55.0,A2,6.1,41.18,5.96,39.29,26,50.0,40,33.06,5,,,,,,4,5,1,,,,,4,4207,松下一也,33,静岡,53.0,A1,6.64,47.93,6.62,48.28,65,26.09,80,39.84,2,,,,,,3,5,5,,,,4,5,4808,松尾 拓,28,三重,49.0,A2,5.85,39.36,4.14,21.43,43,24.44,42,38.74,6,,,,,,6,5,4,,,,,6,4050,田口節子,35,岡山,44.0,A2,7.41,61.96,,,57,55.0,70,30.47,3,5,3,,,,1,,,,,,12
201610210009,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,9R,予選,1800,14:55,1,4760,山崎 郡,26,大阪,53.0,A2,6.37,44.72,,,13,45.71,37,23.26,2,,,,,,2,,,,,,26,2,4294,古賀繁輝,30,佐賀,55.0,A1,6.76,51.26,7.48,61.96,34,23.26,54,38.14,1,3,6,,,,4,,,,,,2,3,3956,横澤剛治,39,静岡,54.0,A1,5.82,34.72,7.0,48.15,46,50.0,63,25.98,5,5,4,,,,5,,,,,,1,4,3703,鳥飼 眞,42,福岡,51.0,A2,6.32,44.64,7.39,67.74,30,32.43,87,39.84,2,,,,,,5,4,1,,,,5,5,3590,濱野谷憲,42,東京,56.0,A1,6.87,41.09,,,67,39.47,81,31.58,2,,,,,,1,4,3,1,,,,6,4072,森永 淳,35,佐賀,51.0,A1,7.42,63.16,7.63,65.73,47,45.95,49,43.33,5,,,,,,4,1,5,,,,3
201610210010,Ｇ２唐津モーターボート大賞,第4日,2016-10-21,ボートレース唐津,10R,予選,1800,15:29,1,4269,杉山裕也,31,愛知,53.0,A1,7.02,52.07,8.15,69.23,69,21.43,47,37.5,4,3,1,,,,5,4,,,,,,2,4083,福島勇樹,37,東京,53.0,A2,6.33,52.87,5.92,41.67,24,27.03,73,30.65,3,,,,,,5,3,4,,,,6,3,4295,小坂尚哉,30,兵庫,53.0,A2,6.34,46.72,,,54,54.05,79,36.15,2,,,,,,1,3,1,,,,,4,4477,篠崎仁志,28,福岡,53.0,A1,7.63,52.99,6.93,50.0,23,50.0,74,35.77,5,,,,,,2,1,1,,,,5,5,4528,黒井達矢,28,埼玉,51.0,A1,6.26,48.45,6.56,43.59,62,37.5,90,33.86,4,6,1,,,,5,,,,,,4,6,4183,宇野弥生,30,愛知,47.0,A1,5.42,36.84,6.26,52.17,17,62.07,76,37.4,3,5,6,,,,3,,,,,,3
