レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201608022401,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,1R,めざまし戦予,1800,12:33,1,3876,中辻崇人,39,福岡,52.0,A1,6.86,52.17,7.24,56.36,27,34.23,53,31.58,6,4,,,,,1,0,,,,,,2,3592,橋本健造,47,大阪,50.0,B1,4.76,27.91,5.0,14.81,63,14.29,25,38.89,4,4,,,,,,,,,,,,3,3818,山崎康弘,44,長崎,55.0,B1,3.04,11.69,4.02,22.5,25,28.89,40,29.41,4,5,,,,,,,,,,,,4,4711,前出達吉,26,福井,51.0,B1,5.35,34.48,5.33,33.33,38,38.53,16,55.56,3,6,,,,,5,,,,,,,5,4182,吉田和仁,32,滋賀,56.0,B1,4.71,28.7,5.63,37.5,39,35.42,13,23.53,6,4,,,,,6,,,,,,,6,4872,山下流心,23,広島,55.0,B2,2.1,,1.67,,60,34.0,59,16.67,6,,,,,,9,,,,,,
201608022402,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,2R,昼ガチ戦予選,1800,13:00,1,3901,松田憲幸,39,山口,52.0,A2,5.94,42.62,6.45,40.91,46,25.74,27,44.44,3,,,,,,1,2,,,,,,2,4449,中嶋達也,29,兵庫,54.0,B1,3.16,5.45,3.0,14.29,18,39.22,52,35.29,5,6,,,,,,,,,,,,3,4663,籾山佳岳,33,愛知,53.0,B1,4.51,23.76,3.86,28.57,35,31.37,19,45.45,5,,,,,,7,,,,,,,4,4821,妻鳥晋也,24,香川,55.0,B2,3.2,4.92,2.28,5.56,52,25.74,45,13.33,3,4,,,,,,,,,,,,5,4846,佐藤駿介,22,山口,53.0,B2,2.26,2.38,1.0,,55,37.25,18,22.22,5,,,,,,6,,,,,,,6,3941,池田浩二,38,愛知,52.0,A1,7.79,52.53,8.34,59.09,29,32.26,51,6.25,2,2,,,,,9,,,,,,
201608022403,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,3R,予選,1800,13:36,1,3161,古場輝義,56,大阪,52.0,A2,5.74,36.84,6.61,48.39,73,33.33,75,16.67,2,,,,,,1,1,,,,,,2,3858,織田 猛,43,佐賀,52.0,B1,5.04,30.56,6.12,47.06,43,25.0,21,25.0,6,5,,,,,,,,,,,,3,3548,室田泰史,46,福井,55.0,A1,6.11,46.46,6.24,39.47,54,29.29,65,90.91,1,,,,,,1,2,,,,,,4,3103,水上浩充,53,福井,53.0,B1,4.45,29.13,5.47,33.33,71,24.21,60,28.57,2,,,,,,8,,,,,,,5,4079,出畑孝典,37,福岡,51.0,A2,6.7,53.13,7.77,68.57,11,15.56,15,21.43,2,5,,,,,,,,,,,,6,3992,関口智久,37,埼玉,55.0,A2,5.21,36.9,5.54,41.67,15,38.78,28,25.0,1,,,,,,1,0,,,,,
201608022404,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,4R,予選,1800,14:12,1,3670,古澤信二,44,福岡,56.0,B1,4.55,28.36,5.21,23.53,70,18.81,34,29.41,6,6,,,,,,,,,,,,2,4108,吉村正明,36,山口,50.0,A1,7.78,64.77,7.07,59.26,24,26.0,29,16.67,3,6,,,,,1,0,,,,,,3,4097,貫地谷直,34,広島,55.0,B1,3.24,4.84,3.84,8.0,69,22.58,39,50.0,3,,,,,,8,,,,,,,4,3819,大内裕樹,44,滋賀,56.0,B1,3.79,17.78,3.95,16.22,14,34.38,23,25.0,1,,,,,,9,,,,,,,5,4210,松村康太,33,福井,52.0,A2,6.74,49.14,7.88,62.5,48,24.75,41,25.0,2,,,,,,1,2,,,,,,6,3997,北村征嗣,37,大阪,53.0,A1,6.51,46.03,7.28,63.89,62,39.6,48,11.76,3,,,,,,1,1,,,,,
201608022405,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,5R,予選 進入固定 Ｈ１８０,ｍ電,14:49,1,4284,山本良一,32,埼玉,54.0,B1,3.3,18.52,4.5,12.5,30,27.96,38,29.41,5,,,,,,9,,,,,,,2,3854,吉川元浩,43,兵庫,51.0,A1,7.19,48.45,7.42,50.0,56,31.63,26,23.53,1,1,,,,,1,2,,,,,,3,4529,嶋 義信,27,香川,53.0,B1,5.76,37.39,4.29,14.29,19,28.72,49,5.88,6,,,,,,8,,,,,,,4,4274,長畑友輔,33,東京,51.0,B1,5.2,34.83,6.0,42.86,65,26.26,22,27.78,6,4,,,,,,,,,,,,5,4711,前出達吉,26,福井,51.0,B1,5.35,34.48,5.33,33.33,38,38.53,16,55.56,3,6,,,,,1,,,,,,,6,4290,稲田浩二,31,兵庫,53.0,A2,6.78,56.57,6.81,56.25,50,26.17,44,28.57,1,6,,,,,1,0,,,,,
201608022406,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,6R,予選,1800,15:26,1,4201,佐竹友樹,34,埼玉,52.0,B1,5.52,38.0,6.2,30.0,68,18.09,17,38.89,4,,,,,,1,0,,,,,,2,4245,高橋直哉,34,東京,51.0,B1,4.57,21.62,3.73,6.67,28,30.61,14,13.33,5,4,,,,,,,,,,,,3,4182,吉田和仁,32,滋賀,56.0,B1,4.71,28.7,5.63,37.5,39,35.42,13,23.53,6,4,,,,,1,,,,,,,4,4299,中島浩哉,33,長崎,59.0,B1,4.02,16.3,4.46,21.93,47,25.77,76,27.27,3,2,,,,,,,,,,,,5,3764,小林謙次,43,愛知,51.0,B1,3.31,14.55,4.25,8.33,20,47.27,57,22.22,5,,,,,,9,,,,,,,6,4846,佐藤駿介,22,山口,53.0,B2,2.26,2.38,1.0,,55,37.25,64,20.0,5,,,,,,2,,,,,,
201608022407,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,7R,予選,1800,16:03,1,4423,坂口貴彦,27,岡山,54.0,B1,4.77,24.47,3.5,16.67,53,43.93,11,33.33,1,5,,,,,,,,,,,,2,4663,籾山佳岳,33,愛知,53.0,B1,4.51,23.76,3.86,28.57,35,31.37,19,45.45,5,,,,,,2,,,,,,,3,3577,向所浩二,43,兵庫,53.0,A1,6.7,52.53,6.56,50.0,59,36.46,24,30.77,4,2,,,,,1,1,,,,,,4,4070,中村亮太,35,長崎,51.0,A2,6.77,54.46,7.04,56.52,51,24.53,32,55.0,1,4,,,,,1,0,,,,,,5,4842,山下昂大,24,岡山,54.0,B2,2.44,1.92,2.0,,37,30.85,30,12.5,5,3,,,,,,,,,,,,6,3771,折下寛法,42,東京,50.0,A2,5.96,41.6,5.8,33.33,44,46.53,31,35.29,1,1,,,,,1,2,,,,,
201608022408,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,8R,予選,1800,16:40,1,4420,津久井拓,28,群馬,54.0,B1,4.84,24.72,4.93,28.57,76,31.43,37,26.32,4,1,,,,,,,,,,,,2,3103,水上浩充,53,福井,53.0,B1,4.45,29.13,5.47,33.33,71,24.21,60,28.57,2,,,,,,3,,,,,,,3,3996,秋山直之,37,群馬,53.0,A1,7.12,51.26,6.68,40.91,36,42.57,20,30.77,2,5,,,,,1,1,,,,,,4,4529,嶋 義信,27,香川,53.0,B1,5.76,37.39,4.29,14.29,19,28.72,49,5.88,6,,,,,,5,,,,,,,5,4097,貫地谷直,34,広島,55.0,B1,3.24,4.84,3.84,8.0,69,22.58,39,50.0,3,,,,,,4,,,,,,,6,4072,森永 淳,35,佐賀,51.0,A1,7.75,66.23,7.49,66.67,12,26.67,46,18.75,1,3,,,,,1,2,,,,,
201608022409,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,9R,予選,1800,17:10,1,4003,表 憲一,38,福井,53.0,A2,5.46,31.09,5.75,34.38,17,40.19,43,41.18,3,2,,,,,,,,,,,,2,4284,山本良一,32,埼玉,54.0,B1,3.3,18.52,4.5,12.5,30,27.96,38,29.41,5,,,,,,5,,,,,,,3,3819,大内裕樹,44,滋賀,56.0,B1,3.79,17.78,3.95,16.22,14,34.38,23,25.0,1,,,,,,4,,,,,,,4,3941,池田浩二,38,愛知,52.0,A1,7.79,52.53,8.34,59.09,29,32.26,51,6.25,2,2,,,,,2,,,,,,,5,4872,山下流心,23,広島,55.0,B2,2.1,,1.67,,60,34.0,59,16.67,6,,,,,,1,,,,,,,6,3764,小林謙次,43,愛知,51.0,B1,3.31,14.55,4.25,8.33,20,47.27,57,22.22,5,,,,,,6,,,,,,
201608022410,ＢＴＳ松浦開設記念サンケイスポーツカップ,第2日,2016-08-02,ボートレース大村,10R,夕やけ特賞,1800,17:40,1,4108,吉村正明,36,山口,50.0,A1,7.78,64.77,7.07,59.26,24,26.0,29,16.67,3,6,,,,,4,,,,,,,2,3876,中辻崇人,39,福岡,52.0,A1,6.86,52.17,7.24,56.36,27,34.23,53,31.58,6,4,,,,,1,,,,,,,3,3992,関口智久,37,埼玉,55.0,A2,5.21,36.9,5.54,41.67,15,38.78,28,25.0,1,,,,,,3,,,,,,,4,4201,佐竹友樹,34,埼玉,52.0,B1,5.52,38.0,6.2,30.0,68,18.09,17,38.89,4,,,,,,6,,,,,,,5,4290,稲田浩二,31,兵庫,53.0,A2,6.78,56.57,6.81,56.25,50,26.17,44,28.57,1,6,,,,,5,,,,,,,6,4070,中村亮太,35,長崎,51.0,A2,6.77,54.46,7.04,56.52,51,24.53,32,55.0,1,4,,,,,7,,,,,,
