レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609150401,2026-09-15,04,1R,daily,68.6,22.21,47.32,14.84,42.89,5.06,50.0,10.36,50.0,1.87,54.34,53.19,17.22,49.71,15.59,49.89,5.88,50.0,10.36,50.0,1.87,50.93,50.76,16.44,47.32,14.84,50.84,5.99,50.0,10.36,50.0,1.87,49.5,48.3,15.64,30.59,9.59,51.44,6.06,50.0,10.36,50.0,1.87,43.53,42.68,13.82,44.93,14.09,28.61,3.37,50.0,10.36,50.0,1.87,43.52,35.78,11.58,47.32,14.84,53.63,6.32,50.0,10.36,50.0,1.87,44.98
202609150401,2026-09-15,04,1R,realtime,68.6,22.21,47.32,14.84,42.89,5.06,63.25,13.11,57.86,2.17,57.38,53.19,17.22,49.71,15.59,49.89,5.88,53.14,11.01,47.66,1.78,51.49,50.76,16.44,47.32,14.84,50.84,5.99,52.89,10.96,38.05,1.42,49.65,48.3,15.64,30.59,9.59,51.44,6.06,29.17,6.05,52.8,1.98,39.32,42.68,13.82,44.93,14.09,28.61,3.37,46.99,9.74,61.76,2.31,43.33,35.78,11.58,47.32,14.84,53.63,6.32,54.62,11.32,41.58,1.56,45.62
202609150402,2026-09-15,04,2R,daily,68.6,22.21,44.93,14.09,43.91,5.18,50.0,10.36,50.0,1.87,53.71,53.19,17.22,49.71,15.59,55.99,6.6,50.0,10.36,50.0,1.87,51.65,50.76,16.44,49.71,15.59,41.48,4.89,50.0,10.36,50.0,1.87,49.15,48.3,15.64,47.32,14.84,56.36,6.64,50.0,10.36,50.0,1.87,49.36,42.68,13.82,52.09,16.34,38.77,4.57,50.0,10.36,50.0,1.87,46.96,35.78,11.58,47.32,14.84,43.65,5.15,50.0,10.36,50.0,1.87,43.8
202609150402,2026-09-15,04,2R,realtime,68.6,22.21,44.93,14.09,43.91,5.18,53.39,11.07,54.63,2.05,54.59,53.19,17.22,49.71,15.59,55.99,6.6,61.64,12.78,41.22,1.54,53.73,50.76,16.44,49.71,15.59,41.48,4.89,52.65,10.91,53.39,2.0,49.83,48.3,15.64,47.32,14.84,56.36,6.64,45.49,9.43,52.04,1.95,48.5,42.68,13.82,52.09,16.34,38.77,4.57,24.37,5.05,65.66,2.46,42.24,35.78,11.58,47.32,14.84,43.65,5.15,62.54,12.96,32.78,1.23,45.76
202609150403,2026-09-15,04,3R,daily,68.6,22.21,49.71,15.59,42.11,4.97,50.0,10.36,50.0,1.87,55.0,53.19,17.22,44.93,14.09,43.73,5.16,50.0,10.36,50.0,1.87,48.7,50.76,16.44,59.26,18.59,70.6,8.32,50.0,10.36,50.0,1.87,55.58,48.3,15.64,28.2,8.84,54.06,6.37,50.0,10.36,50.0,1.87,43.09,42.68,13.82,42.54,13.34,39.37,4.64,50.0,10.36,50.0,1.87,44.03,35.78,11.58,47.32,14.84,56.79,6.7,50.0,10.36,50.0,1.87,45.35
202609150403,2026-09-15,04,3R,realtime,68.6,22.21,49.71,15.59,42.11,4.96,50.0,10.36,54.63,2.05,55.17,68.6,22.21,44.93,14.09,43.73,5.16,41.16,8.53,54.63,2.05,52.03,53.19,17.22,59.26,18.59,70.6,8.32,44.35,9.19,41.22,1.54,54.87,50.76,16.44,28.2,8.84,54.06,6.37,43.09,8.93,53.39,2.0,42.58,48.3,15.64,42.54,13.34,39.37,4.64,46.23,9.58,52.04,1.95,45.15,42.68,13.82,47.32,14.84,56.79,6.7,75.2,15.58,65.66,2.46,53.4
202609150404,2026-09-15,04,4R,daily,68.6,22.21,40.15,12.59,35.36,4.17,50.0,10.36,50.0,1.87,51.21,53.19,17.22,44.93,14.09,45.39,5.35,50.0,10.36,50.0,1.87,48.9,50.76,16.44,49.71,15.59,48.9,5.77,50.0,10.36,50.0,1.87,50.02,48.3,15.64,49.71,15.59,30.93,3.65,50.0,10.36,50.0,1.87,47.11,42.68,13.82,56.87,17.84,58.17,6.86,50.0,10.36,50.0,1.87,50.75,35.78,11.58,49.71,15.59,47.99,5.66,50.0,10.36,50.0,1.87,45.06
202609150404,2026-09-15,04,4R,realtime,68.6,22.21,40.15,12.59,35.36,4.17,50.3,10.42,54.63,2.05,51.44,53.19,17.22,44.93,14.09,45.39,5.35,58.27,12.08,41.22,1.54,50.29,50.76,16.44,49.71,15.59,48.9,5.77,38.38,7.95,53.39,2.0,47.74,48.3,15.64,49.71,15.59,30.93,3.65,33.88,7.02,52.04,1.95,43.84,42.68,13.82,56.87,17.84,58.17,6.86,64.3,13.33,65.66,2.46,54.3,35.78,11.58,49.71,15.59,47.99,5.66,54.96,11.39,32.78,1.23,45.45
202609150405,2026-09-15,04,5R,daily,68.6,22.21,44.93,14.09,25.73,3.03,50.0,10.36,50.0,1.87,51.57,53.19,17.22,52.09,16.34,41.04,4.84,50.0,10.36,50.0,1.87,50.64,50.76,16.44,49.71,15.59,45.94,5.42,50.0,10.36,50.0,1.87,49.68,48.3,15.64,52.09,16.34,40.61,4.79,50.0,10.36,50.0,1.87,49.0,42.68,13.82,47.32,14.84,28.54,3.36,50.0,10.36,50.0,1.87,44.26,35.78,11.58,44.93,14.09,68.31,8.05,50.0,10.36,50.0,1.87,45.96
202609150405,2026-09-15,04,5R,realtime,68.6,22.21,44.93,14.09,25.73,3.03,34.75,7.2,54.63,2.05,48.58,53.19,17.22,52.09,16.34,41.04,4.84,40.75,8.45,41.22,1.54,48.39,50.76,16.44,49.71,15.59,45.94,5.42,39.27,8.14,53.39,2.0,47.58,48.3,15.64,52.09,16.34,40.61,4.79,56.85,11.78,52.04,1.95,50.5,42.68,13.82,47.32,14.84,28.54,3.36,59.44,12.32,65.66,2.46,46.8,35.78,11.58,44.93,14.09,68.31,8.05,68.97,14.29,32.78,1.23,49.25
