レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604180505,2026-04-18,05,05R,,backfill-from-daily,1,0.13,2,-0.11,3,-0.09,4,-0.01,5,0.17,6,0.09
202604180506,2026-04-18,05,06R,,backfill-from-daily,1,0.09,2,0.19,3,0.05,4,-0.02,5,0.05,6,0.06
202604180507,2026-04-18,05,07R,,backfill-from-daily,1,0.05,2,0.07,3,0.04,4,0.16,5,0.2,6,0.21
202604180508,2026-04-18,05,08R,,backfill-from-daily,1,-0.01,2,0.32,3,0.06,6,-0.18,5,-0.04,4,0.01
202604180509,2026-04-18,05,09R,,backfill-from-daily,1,0.25,2,0.21,3,0.16,4,0.18,5,0.19,6,0.12
202604180510,2026-04-18,05,10R,,backfill-from-daily,1,0.15,2,0.15,3,0.22,4,0.52,5,0.16,6,0.16
202604180511,2026-04-18,05,11R,,backfill-from-daily,1,0.09,2,0.15,3,0.27,4,0.14,5,0.15,6,0.2
202604180512,2026-04-18,05,12R,,backfill-from-daily,1,0.07,2,0.13,3,0.26,4,0.21,5,0.18,6,0.19
202604180701,2026-04-18,07,01R,,backfill-from-daily,1,0.18,2,0.08,3,0.22,4,0.15,5,0.17,6,0.16
202604180702,2026-04-18,07,02R,,backfill-from-daily,1,0.18,3,0.37,4,0.18,6,0.22,5,0.21,2,0.16
202604180703,2026-04-18,07,03R,,backfill-from-daily,1,0.1,3,0.09,4,0.16,6,0.22,5,0.13,2,0.24
202604180704,2026-04-18,07,04R,,backfill-from-daily,1,-0.04,5,-0.15,2,0.11,3,0.17,6,-0.08,4,0.07
202604180705,2026-04-18,07,05R,,backfill-from-daily,1,0.01,2,-0.02,3,0.01,4,0.01,5,-0.03,6,-0.13
202604180706,2026-04-18,07,06R,,backfill-from-daily,1,0.16,3,-0.03,4,0.03,5,0.01,6,-0.02,2,0.29
202604180707,2026-04-18,07,07R,,backfill-from-daily,1,0.04,2,0.09,3,0.0,4,-0.01,5,0.12,6,0.04
202604180708,2026-04-18,07,08R,,backfill-from-daily,1,-0.01,2,0.1,3,0.15,4,0.27,5,0.17,6,0.05
202604180709,2026-04-18,07,09R,,backfill-from-daily,1,0.12,2,0.09,3,0.15,4,0.02,5,0.05,6,0.25
202604180710,2026-04-18,07,10R,,backfill-from-daily,1,0.16,2,0.25,3,0.2,4,0.32,5,0.15,6,0.18
202604180711,2026-04-18,07,11R,,backfill-from-daily,1,0.13,2,-0.07,3,-0.01,4,-0.03,5,-0.02,6,-0.07
202604180712,2026-04-18,07,12R,,backfill-from-daily,1,0.0,2,-0.05,3,0.05,4,-0.06,5,-0.07,6,-0.09
202604180801,2026-04-18,08,01R,,backfill-from-daily,1,0.41,2,0.14,3,0.11,4,0.17,5,0.23,6,0.12
202604180802,2026-04-18,08,02R,,backfill-from-daily,1,0.1,2,0.09,3,0.06,6,0.27,4,0.07,5,0.05
202604180803,2026-04-18,08,03R,,backfill-from-daily,1,0.03,2,0.07,3,0.04,4,0.04,5,0.07,6,0.13
202604180804,2026-04-18,08,04R,,backfill-from-daily,1,-0.17,2,0.07,4,0.14,5,0.18,3,-0.09,6,0.11
202604180805,2026-04-18,08,05R,,backfill-from-daily,1,-0.01,2,0.07,3,0.18,4,0.19,6,0.28,5,0.27
202604180806,2026-04-18,08,06R,,backfill-from-daily,1,0.03,2,-0.03,3,0.01,4,0.21,5,0.0,6,0.06
202604180807,2026-04-18,08,07R,,backfill-from-daily,1,0.08,2,0.18,3,0.06,4,0.2,6,0.42,5,0.31
202604180808,2026-04-18,08,08R,,backfill-from-daily,1,0.15,2,0.21,3,0.19,6,0.02,4,0.29,5,0.04
202604180809,2026-04-18,08,09R,,backfill-from-daily,1,0.18,2,0.21,3,0.2,4,0.09,5,0.04,6,0.28
202604180810,2026-04-18,08,10R,,backfill-from-daily,1,0.07,2,0.1,3,0.19,4,0.0,5,-0.01,6,-0.04
202604180811,2026-04-18,08,11R,,backfill-from-daily,1,0.1,2,0.22,3,0.17,4,0.13,5,0.03,6,0.2
202604180812,2026-04-18,08,12R,,backfill-from-daily,1,0.11,2,0.37,3,0.09,4,-0.07,5,0.0,6,-0.04
202604180901,2026-04-18,09,01R,,backfill-from-daily,1,0.07,2,0.09,3,0.11,4,0.06,5,0.11,6,0.02
202604180902,2026-04-18,09,02R,,backfill-from-daily,1,0.23,2,0.2,3,0.13,4,0.02,6,0.07,5,-0.12
202604180903,2026-04-18,09,03R,,backfill-from-daily,1,0.12,2,0.03,3,-0.03,4,0.01,5,0.04,6,0.02
202604180904,2026-04-18,09,04R,,backfill-from-daily,1,0.04,2,0.04,3,-0.02,4,0.03,5,0.09,6,0.03
202604180905,2026-04-18,09,05R,,backfill-from-daily,1,0.05,2,0.11,3,0.04,4,0.14,5,-0.01,6,0.21
202604180906,2026-04-18,09,06R,,backfill-from-daily,1,0.03,2,0.16,3,0.06,4,0.12,5,0.13,6,0.16
202604180907,2026-04-18,09,07R,,backfill-from-daily,1,0.02,2,0.04,3,0.07,4,0.17,5,0.05,6,0.18
202604180908,2026-04-18,09,08R,,backfill-from-daily,1,0.08,2,0.27,3,0.16,4,0.09,5,0.31,6,0.02
202604180909,2026-04-18,09,09R,,backfill-from-daily,1,0.14,2,-0.02,3,0.02,4,-0.03,5,0.15,6,0.36
202604180910,2026-04-18,09,10R,,backfill-from-daily,1,0.03,2,0.09,3,0.13,4,0.06,5,-0.02,6,-0.12
202604180911,2026-04-18,09,11R,,backfill-from-daily,1,0.08,2,0.02,3,0.06,4,0.06,5,0.11,6,0.1
202604180912,2026-04-18,09,12R,,backfill-from-daily,1,0.22,2,0.33,3,0.26,4,-0.01,5,-0.04,6,0.09
202604181001,2026-04-18,10,01R,,backfill-from-daily,1,0.05,2,0.07,3,0.05,4,0.27,5,0.07,6,0.14
202604181002,2026-04-18,10,02R,,backfill-from-daily,1,-0.01,2,-0.01,3,0.07,4,0.12,5,-0.05,6,-0.02
202604181003,2026-04-18,10,03R,,backfill-from-daily,1,0.11,2,0.22,3,0.18,4,0.07,5,0.29,6,0.12
202604181004,2026-04-18,10,04R,,backfill-from-daily,1,-0.01,2,0.09,3,0.17,4,0.13,5,0.09,6,0.13
202604181005,2026-04-18,10,05R,,backfill-from-daily,1,0.15,3,-0.05,4,-0.04,5,0.11,6,0.06,2,-0.08
202604181006,2026-04-18,10,06R,,backfill-from-daily,1,-0.01,2,-0.05,3,-0.04,4,0.19,5,0.02,6,0.12
202604181007,2026-04-18,10,07R,,backfill-from-daily,1,0.02,2,0.18,3,0.14,4,0.17,5,0.19,6,0.23
202604181008,2026-04-18,10,08R,,backfill-from-daily,1,0.07,2,0.01,3,0.06,4,-0.03,5,0.01,6,-0.04
202604181009,2026-04-18,10,09R,,backfill-from-daily,1,0.04,2,0.07,3,0.02,4,0.06,5,0.07,6,0.05
202604181010,2026-04-18,10,10R,,backfill-from-daily,1,-0.01,2,0.03,3,0.18,6,-0.08,4,0.18,5,-0.05
202604181011,2026-04-18,10,11R,,backfill-from-daily,1,0.05,2,0.01,3,-0.03,4,0.01,,,5,0.02
202604181012,2026-04-18,10,12R,,backfill-from-daily,1,0.01,2,0.08,3,0.18,4,0.13,5,0.09,6,-0.01
202604181201,2026-04-18,12,01R,,backfill-from-daily,1,0.12,2,0.01,3,-0.01,4,-0.02,5,-0.05,6,0.05
202604181202,2026-04-18,12,02R,,backfill-from-daily,1,0.01,2,0.14,3,0.22,4,0.01,6,0.09,5,0.01
202604181203,2026-04-18,12,03R,,backfill-from-daily,1,0.1,2,0.02,3,0.0,5,0.06,4,0.03,6,-0.07
202604181204,2026-04-18,12,04R,,backfill-from-daily,1,-0.07,2,0.03,3,-0.06,4,0.06,5,0.02,6,-0.06
202604181205,2026-04-18,12,05R,,backfill-from-daily,1,0.05,2,0.2,3,0.02,4,0.2,5,0.07,6,0.07
202604181206,2026-04-18,12,06R,,backfill-from-daily,1,0.14,2,0.08,3,0.03,4,0.06,5,0.05,6,0.21
202604181207,2026-04-18,12,07R,,backfill-from-daily,1,0.14,2,0.17,3,0.17,4,0.32,5,0.22,6,0.08
202604181208,2026-04-18,12,08R,,backfill-from-daily,1,0.02,2,0.27,3,0.04,4,-0.07,5,-0.1,6,-0.17
202604181209,2026-04-18,12,09R,,backfill-from-daily,1,0.06,2,0.05,3,0.08,4,0.06,,,5,0.12
202604181210,2026-04-18,12,10R,,backfill-from-daily,1,0.26,2,0.17,3,0.05,4,-0.07,5,-0.04,6,0.01
202604181211,2026-04-18,12,11R,,backfill-from-daily,1,-0.04,2,0.11,3,0.01,4,0.01,5,0.17,6,0.05
202604181212,2026-04-18,12,12R,,backfill-from-daily,1,0.09,2,0.26,3,0.23,4,0.05,5,0.14,6,0.11
202604181301,2026-04-18,13,01R,,backfill-from-daily,1,0.01,2,0.04,3,-0.03,4,0.03,5,-0.02,6,-0.03
202604181302,2026-04-18,13,02R,,backfill-from-daily,1,0.01,2,-0.12,3,0.0,4,0.23,5,0.21,6,0.09
202604181303,2026-04-18,13,03R,,backfill-from-daily,1,-0.01,2,0.23,4,0.23,5,-0.07,3,0.06,6,0.23
202604181304,2026-04-18,13,04R,,backfill-from-daily,1,0.14,2,0.09,3,0.13,4,0.07,5,0.02,6,0.13
202604181305,2026-04-18,13,05R,,backfill-from-daily,1,0.31,2,0.17,3,0.13,4,0.04,5,0.05,6,0.13
202604181306,2026-04-18,13,06R,,backfill-from-daily,1,0.08,2,0.11,3,0.4,4,0.15,5,-0.05,6,0.02
202604181307,2026-04-18,13,07R,,backfill-from-daily,1,0.21,2,0.14,3,0.22,6,0.22,4,0.17,5,0.11
202604181308,2026-04-18,13,08R,,backfill-from-daily,1,0.18,2,0.03,3,0.05,4,0.08,5,0.12,6,0.17
202604181309,2026-04-18,13,09R,,backfill-from-daily,1,0.13,2,0.23,3,0.21,4,0.09,5,0.08,6,0.3
202604181310,2026-04-18,13,10R,,backfill-from-daily,1,0.19,2,0.12,3,0.13,4,0.16,5,0.05,6,0.01
202604181311,2026-04-18,13,11R,,backfill-from-daily,1,0.14,2,0.14,3,0.09,4,0.27,5,0.17,6,0.06
202604181312,2026-04-18,13,12R,,backfill-from-daily,1,-0.06,2,0.07,3,0.01,4,0.1,5,0.19,6,0.14
202604181501,2026-04-18,15,01R,,backfill-from-daily,1,0.02,2,0.01,3,-0.01,4,0.21,5,0.11,6,0.23
202604181502,2026-04-18,15,02R,,backfill-from-daily,1,0.12,4,0.49,5,0.18,3,0.19,2,0.03,6,0.08
202604181503,2026-04-18,15,03R,,backfill-from-daily,1,0.04,2,0.09,3,0.26,4,0.06,5,0.11,6,0.07
202604181504,2026-04-18,15,04R,,backfill-from-daily,1,0.12,2,0.18,3,0.03,4,-0.06,5,-0.06,6,-0.06
202604181505,2026-04-18,15,05R,,backfill-from-daily,1,0.25,2,0.24,3,0.23,4,0.14,5,0.23,6,0.11
202604181506,2026-04-18,15,06R,,backfill-from-daily,1,0.14,2,0.13,3,0.22,4,-0.08,5,0.23,6,0.13
202604181507,2026-04-18,15,07R,,backfill-from-daily,1,0.11,2,0.07,3,0.08,4,0.16,6,-0.08,5,0.06
202604181508,2026-04-18,15,08R,,backfill-from-daily,1,0.08,2,0.12,3,0.12,4,0.06,5,0.11,6,0.16
202604181509,2026-04-18,15,09R,,backfill-from-daily,1,0.16,2,0.12,3,0.21,4,0.11,5,0.15,6,0.1
202604181510,2026-04-18,15,10R,,backfill-from-daily,1,0.06,2,0.12,3,0.16,4,0.07,5,0.28,6,-0.07
202604181511,2026-04-18,15,11R,,backfill-from-daily,1,0.12,2,0.09,3,0.16,4,-0.06,5,-0.06,6,-0.02
202604181512,2026-04-18,15,12R,,backfill-from-daily,1,0.05,2,0.03,3,0.07,4,-0.02,5,-0.06,6,-0.09
202604182001,2026-04-18,20,01R,,backfill-from-daily,1,-0.09,2,-0.07,3,-0.07,4,0.0,5,0.09,6,0.02
202604182002,2026-04-18,20,02R,,backfill-from-daily,1,0.01,2,0.0,3,-0.02,4,0.08,6,0.02,5,0.04
202604182003,2026-04-18,20,03R,,backfill-from-daily,1,-0.01,2,0.04,3,-0.06,4,-0.12,5,-0.03,6,0.03
202604182004,2026-04-18,20,04R,,backfill-from-daily,1,0.03,2,-0.02,3,-0.09,4,-0.1,6,-0.01,5,0.02
202604182005,2026-04-18,20,05R,,backfill-from-daily,1,0.07,2,0.02,3,0.07,4,-0.03,5,-0.03,6,-0.02
202604182006,2026-04-18,20,06R,,backfill-from-daily,1,0.05,2,-0.03,3,-0.03,4,0.17,5,0.11,6,0.22
202604182007,2026-04-18,20,07R,,backfill-from-daily,1,0.02,2,0.05,3,-0.03,4,0.14,5,0.16,6,0.02
202604182008,2026-04-18,20,08R,,backfill-from-daily,1,0.14,2,0.09,3,0.11,4,0.08,5,0.09,6,0.06
202604182009,2026-04-18,20,09R,,backfill-from-daily,1,0.06,2,-0.02,3,0.09,4,0.16,5,0.11,6,0.05
202604182010,2026-04-18,20,10R,,backfill-from-daily,1,0.07,2,-0.04,3,0.11,4,0.1,5,0.11,6,0.17
202604182011,2026-04-18,20,11R,,backfill-from-daily,1,0.01,3,-0.05,4,-0.04,2,0.04,5,0.06,6,0.07
202604182012,2026-04-18,20,12R,,backfill-from-daily,1,0.01,2,-0.01,3,0.09,5,-0.02,4,0.01,6,0.08
202604182101,2026-04-18,21,01R,,backfill-from-daily,1,0.09,2,0.16,3,0.2,4,0.1,5,0.08,6,0.16
202604182102,2026-04-18,21,02R,,backfill-from-daily,1,0.15,2,0.16,3,0.12,4,0.22,5,0.17,6,0.17
202604182104,2026-04-18,21,04R,,backfill-from-daily,1,0.13,2,0.05,3,-0.01,4,0.15,5,0.2,6,0.29
202604182105,2026-04-18,21,05R,,backfill-from-daily,1,-0.01,2,0.03,3,0.08,4,0.09,5,0.13,6,0.1
202604182106,2026-04-18,21,06R,,backfill-from-daily,1,-0.03,2,0.21,3,0.06,4,-0.03,5,-0.1,6,0.16
202604182107,2026-04-18,21,07R,,backfill-from-daily,1,0.07,2,0.12,3,0.18,4,0.28,5,0.19,6,0.14
202604182108,2026-04-18,21,08R,,backfill-from-daily,1,0.01,2,0.09,3,0.07,4,0.3,5,0.16,6,0.11
202604182109,2026-04-18,21,09R,,backfill-from-daily,1,0.13,2,0.18,3,0.14,4,0.28,5,0.14,6,0.03
202604182110,2026-04-18,21,10R,,backfill-from-daily,1,0.03,2,-0.03,3,-0.02,4,0.09,5,0.01,6,-0.04
202604182111,2026-04-18,21,11R,,backfill-from-daily,1,-0.04,2,0.02,3,0.05,4,0.22,5,0.09,6,0.28
202604182112,2026-04-18,21,12R,,backfill-from-daily,1,0.03,2,0.11,3,0.14,4,0.24,5,0.1,6,0.25
202604182301,2026-04-18,23,01R,,backfill-from-daily,1,0.08,2,0.08,3,0.22,4,0.17,5,0.16,6,0.29
202604182302,2026-04-18,23,02R,,backfill-from-daily,1,0.04,2,0.19,3,0.18,4,0.16,6,0.19,5,0.25
202604182303,2026-04-18,23,03R,,backfill-from-daily,1,0.14,2,-0.01,3,-0.01,4,-0.02,5,0.04,6,0.0
202604182304,2026-04-18,23,04R,,backfill-from-daily,1,0.13,2,0.09,3,-0.01,4,0.02,6,0.09,5,0.1
202604182305,2026-04-18,23,05R,,backfill-from-daily,1,-0.03,2,-0.02,3,0.09,4,0.07,5,0.01,6,-0.04
202604182306,2026-04-18,23,06R,,backfill-from-daily,1,-0.08,2,0.1,3,0.08,4,0.1,5,0.16,6,0.01
202604182307,2026-04-18,23,07R,,backfill-from-daily,1,0.46,2,0.1,3,0.08,4,-0.03,5,0.06,6,0.05
202604182308,2026-04-18,23,08R,,backfill-from-daily,1,-0.02,2,0.11,3,0.02,4,0.01,5,-0.11,6,0.08
202604182309,2026-04-18,23,09R,,backfill-from-daily,1,0.04,2,0.16,3,0.18,4,0.21,5,0.06,6,-0.05
202604182310,2026-04-18,23,10R,,backfill-from-daily,1,0.08,2,-0.13,3,-0.01,4,-0.09,5,-0.04,6,0.13
202604182311,2026-04-18,23,11R,,backfill-from-daily,1,0.08,2,-0.01,3,0.02,4,0.13,5,0.22,6,-0.03
202604182312,2026-04-18,23,12R,,backfill-from-daily,1,0.14,2,0.31,3,0.09,4,0.05,5,0.22,6,0.15
202604182401,2026-04-18,24,01R,,backfill-from-daily,1,0.12,2,-0.02,3,0.13,4,-0.03,5,-0.01,6,0.08
202604182402,2026-04-18,24,02R,,backfill-from-daily,1,0.16,2,-0.02,3,-0.13,4,-0.03,5,0.08,6,0.05
202604182403,2026-04-18,24,03R,,backfill-from-daily,1,0.07,2,0.14,3,0.03,4,-0.02,5,0.0,6,0.01
202604182404,2026-04-18,24,04R,,backfill-from-daily,1,-0.05,2,0.07,3,-0.03,4,0.15,5,-0.06,6,0.16
202604182405,2026-04-18,24,05R,,backfill-from-daily,1,0.06,2,0.05,3,0.08,4,0.63,5,0.21,6,0.04
202604182406,2026-04-18,24,06R,,backfill-from-daily,1,0.09,2,0.18,3,0.06,4,0.21,5,0.09,6,0.13
202604182407,2026-04-18,24,07R,,backfill-from-daily,1,0.05,2,0.03,3,0.04,4,0.28,5,0.1,6,0.45
202604182408,2026-04-18,24,08R,,backfill-from-daily,1,0.01,2,0.05,3,0.03,4,-0.06,5,0.04,6,0.17
202604182409,2026-04-18,24,09R,,backfill-from-daily,1,0.01,2,0.14,3,0.16,4,0.07,5,0.14,6,0.12
202604182410,2026-04-18,24,10R,,backfill-from-daily,1,-0.02,2,0.01,3,-0.02,4,0.13,5,0.1,6,0.04
202604182411,2026-04-18,24,11R,,backfill-from-daily,1,-0.06,2,0.09,3,-0.06,4,0.03,5,0.21,6,-0.08
202604182412,2026-04-18,24,12R,,backfill-from-daily,1,0.07,2,0.24,3,0.17,4,0.04,5,-0.03,6,0.02
