レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202607291001,2026-07-29,10,01R,08:32,2026-07-29T08:22:25.786813+09:00,6.7,14.9,10.0,13.2,9.9,22.5,13.4,16.2,30.6,36.8,53.0,44.1,24.2,24.8,70.2,32.4,26.5,30.9,57.2,40.7,64.4,106.7,84.3,84.1,151.4,419.6,463.4,509.0,246.4,408.5,690.0,388.1,160.0,450.0,633.7,383.3,156.8,383.3,456.6,437.3,95.5,136.1,106.3,143.7,184.8,237.0,282.2,419.6,290.2,369.6,597.1,690.0,263.1,492.8,690.0,408.5,284.8,621.0,887.1,705.7,217.1,301.4,246.4,279.7,348.8,517.5,913.2,544.7,408.5,509.0,796.1,757.3,509.0,1150,1150,757.3,463.4,608.8,839.2,817.1,226.6,237.0,345.0,323.4,337.5,554.4,1293,1035,470.4,690.0,1108,1035,608.8,1350,1293,940.9,913.2,1940,1001,1108,68.5,126.7,173.4,140.5,122.7,310.5,425.3,470.4,270.0,456.6,705.7,839.2,374.1,526.2,739.3,913.2,425.3,757.3,705.7,970.3
202607292301,2026-07-29,23,01R,08:39,2026-07-29T08:30:55.177232+09:00,13.5,21.2,25.4,87.1,9.9,6.8,5.7,59.5,23.3,13.4,16.3,104.1,21.7,10.5,19.4,76.2,192.1,167.3,272.8,170.5,154.1,220.0,197.7,426.2,250.3,802.4,413.3,1091,384.2,717.9,649.5,1364,299.8,665.4,909.4,1435,665.4,940.7,1240,1948,68.0,46.5,45.3,257.3,199.1,332.7,237.2,757.8,136.4,310.0,220.0,852.5,103.7,349.7,296.5,568.3,757.8,880.0,1010,802.4,164.3,100.6,70.4,487.1,373.7,649.5,665.4,1010,211.4,606.2,299.8,826.7,101.4,634.4,303.1,699.5,1091,1705,852.5,1240,149.9,85.5,101.4,341.0,284.1,545.6,909.4,802.4,130.5,413.3,413.3,620.0,135.0,779.5,401.2,757.8,1515,1604,1010,2480,505.2,909.4,1364,1364,649.5,1049,2728,1948,1091,1705,1604,1705,2480,1515,1948,1515,2273,2480,3031,1705
202607291801,2026-07-29,18,01R,08:46,2026-07-29T08:36:26.489439+09:00,7.6,9.1,87.2,19.7,11.0,11.1,82.0,15.8,14.8,17.4,83.4,16.5,156.8,164.9,187.6,235.3,32.8,29.6,28.9,132.3,64.3,80.4,273.4,103.6,142.8,215.8,531.6,372.8,167.8,237.2,624.1,241.2,448.5,1248,775.9,1248,247.4,398.7,322.5,1794,72.1,60.9,179.4,83.2,111.7,237.2,448.5,470.6,123.2,233.4,637.9,188.8,531.6,624.1,1248,700.2,182.8,512.6,284.2,683.5,53.9,60.8,82.2,41.7,112.1,220.8,308.7,143.5,114.3,227.8,652.4,187.6,299.0,422.1,844.3,322.5,74.3,152.7,195.3,196.6,448.5,410.1,382.7,610.8,455.7,503.6,897.1,1025,598.1,775.9,1594,897.1,652.4,1148,1794,820.2,1104,1435,1196,844.3,131.6,140.7,79.0,224.2,299.0,562.9,486.5,897.1,258.6,736.1,368.0,1148,154.3,156.0,170.8,195.3,956.9,989.9,2208,1063
202607291002,2026-07-29,10,02R,08:58,2026-07-29T08:48:23.996549+09:00,8.4,11.0,62.5,21.7,22.2,33.6,108.9,99.5,35.9,73.4,203.8,148.6,106.2,200.6,293.9,287.2,119.2,194.4,214.2,486.0,6.9,9.5,58.7,18.9,19.8,30.9,118.1,43.4,31.1,47.3,188.6,76.1,81.5,159.9,197.4,207.1,80.4,97.2,128.9,287.2,56.1,76.1,133.0,146.9,56.6,52.4,119.2,125.1,131.6,84.2,407.6,324.0,252.7,268.8,526.5,263.2,421.2,324.0,505.5,468.0,80.4,194.4,188.6,382.9,87.7,112.8,324.0,263.2,268.8,142.0,486.0,341.5,468.0,549.4,972.1,842.5,468.0,332.5,382.9,665.1,274.7,332.5,407.6,361.0,361.0,221.7,842.5,351.0,468.0,280.8,902.7,972.1,574.4,1148,2106,842.5,665.1,702.1,743.4,1805,247.8,351.0,789.8,371.7,229.7,280.8,486.0,451.3,743.4,287.2,574.4,902.7,1579,665.1,1148,3159,505.5,1263,1263,2106
202607292302,2026-07-29,23,02R,09:07,2026-07-29T08:58:26.534853+09:00,5.9,43.6,20.2,23.5,14.5,58.3,38.2,52.7,90.8,149.7,138.5,251.8,47.3,70.1,158.3,120.4,55.9,89.3,162.9,153.9,9.3,58.3,24.4,25.0,30.4,251.8,60.2,65.9,138.5,142.0,240.9,291.6,70.1,97.2,230.9,158.3,64.4,125.9,205.2,205.2,22.8,72.9,30.4,87.9,43.2,81.4,58.9,85.2,221.6,113.0,346.3,615.7,197.9,142.0,395.8,221.6,191.0,240.9,369.4,291.6,197.9,277.0,128.8,395.8,221.6,251.8,230.9,213.1,325.9,325.9,307.8,277.0,230.9,554.1,346.3,554.1,369.4,615.7,277.0,1108,142.0,167.9,221.6,138.5,113.0,145.8,277.0,93.9,369.4,191.0,426.2,325.9,197.9,791.6,791.6,461.8,692.7,213.1,554.1,791.6,113.0,205.2,346.3,791.6,138.5,167.9,554.1,461.8,307.8,369.4,346.3,554.1,503.7,369.4,923.6,1847,791.6,395.8,426.2,692.7
202607291802,2026-07-29,18,02R,09:12,2026-07-29T09:02:24.796332+09:00,17.6,18.2,79.1,101.8,16.5,6.3,45.5,25.5,21.4,8.5,37.6,16.3,104.0,76.5,86.2,195.3,132.9,66.4,56.3,195.3,96.6,95.7,227.9,222.6,149.5,281.5,299.1,638.2,121.1,245.4,478.6,563.1,258.7,503.8,435.1,957.3,398.8,683.7,531.8,1196,74.2,30.0,74.7,80.4,127.6,140.7,212.7,416.2,46.6,125.9,233.4,105.1,195.3,330.1,478.6,398.8,145.0,330.1,174.0,368.1,49.8,27.4,42.7,25.9,88.6,154.4,184.0,239.3,45.1,151.9,165.0,91.1,105.1,245.4,217.5,184.0,75.9,251.9,111.3,174.0,319.1,222.6,187.7,330.1,531.8,208.1,598.3,478.6,354.5,478.6,435.1,638.2,290.0,563.1,478.6,435.1,797.7,1196,1196,736.3,455.8,195.3,208.1,736.3,563.1,398.8,870.2,638.2,308.8,531.8,354.5,957.3,299.1,638.2,435.1,736.3,736.3,563.1,1063,957.3
202607291003,2026-07-29,10,03R,09:24,2026-07-29T09:14:24.694860+09:00,16.8,23.8,50.5,44.6,11.0,8.1,9.4,9.9,33.1,18.7,55.0,40.1,62.3,31.7,79.9,38.0,67.6,23.7,42.2,52.0,111.4,172.5,166.4,217.6,152.1,252.6,277.4,272.0,266.9,288.7,565.9,544.1,132.2,228.1,329.0,257.2,321.5,393.0,505.2,744.6,55.2,44.9,36.9,44.9,133.4,96.2,137.3,174.6,114.0,145.8,329.0,248.2,98.9,174.6,257.2,126.3,141.4,272.0,266.9,217.6,205.0,150.5,121.9,170.4,442.1,382.3,404.2,643.0,224.5,372.3,336.8,277.4,202.1,471.6,353.7,262.0,208.0,428.7,239.7,266.9,202.1,128.6,224.5,208.0,404.2,211.1,524.0,456.3,168.4,257.2,487.8,372.3,314.4,673.7,1088,442.1,362.7,673.7,393.0,615.1,272.0,150.5,416.1,353.7,442.1,345.0,786.0,1010,214.3,428.7,372.3,382.3,744.6,615.1,884.2,1286,416.1,1088,544.1,1414
202607292303,2026-07-29,23,03R,09:33,2026-07-29T09:24:22.342508+09:00,24.6,52.5,37.8,77.9,32.4,14.0,9.4,41.4,36.0,22.7,20.1,58.2,26.2,10.4,22.0,35.0,117.9,87.2,149.3,103.2,77.9,119.9,86.1,212.7,171.2,286.5,146.2,369.4,212.7,197.7,280.7,311.9,134.9,179.9,305.2,230.1,389.9,738.9,668.5,701.9,98.1,43.3,26.6,124.2,169.1,157.7,152.6,292.4,155.9,194.9,150.9,401.1,45.2,192.3,107.9,167.1,452.8,584.9,452.8,501.4,129.9,107.9,51.6,167.1,264.8,359.9,212.7,311.9,219.3,484.1,187.1,467.9,72.3,246.3,141.8,187.1,369.4,501.4,350.9,326.4,64.6,24.9,36.2,73.5,143.2,219.3,350.9,280.7,46.6,219.3,104.7,305.2,55.7,233.9,192.3,215.9,175.4,452.8,319.0,401.1,280.7,334.2,501.4,438.7,467.9,438.7,1002,738.9,738.9,438.7,519.9,1002,779.9,701.9,877.4,738.9,389.9,584.9,539.9,738.9
202607291803,2026-07-29,18,03R,09:38,2026-07-29T09:28:27.381631+09:00,14.1,29.9,55.8,17.1,10.4,18.9,25.5,6.9,54.5,45.7,98.3,48.4,77.1,45.1,136.7,53.2,18.9,10.1,38.3,40.8,113.6,171.6,237.2,168.0,212.2,393.5,460.9,413.6,256.0,336.1,806.7,849.1,336.1,537.8,733.3,806.7,336.1,460.9,645.3,949.0,67.5,76.8,68.6,33.2,48.4,69.8,77.9,50.8,62.7,87.2,107.5,62.7,183.3,474.5,576.2,283.0,59.0,183.3,209.5,199.1,227.2,221.0,162.9,283.0,350.7,436.0,460.9,375.2,310.2,520.4,403.3,488.9,358.5,424.5,504.1,384.1,273.4,597.5,436.0,597.5,310.2,173.4,366.6,209.5,436.0,393.5,1075,474.5,260.2,576.2,896.3,537.8,733.3,1466,1152,806.7,304.4,806.7,597.5,896.3,110.5,44.9,194.3,192.0,252.0,293.3,896.3,949.0,83.5,260.2,298.7,413.6,424.5,701.4,576.2,1008,293.3,806.7,488.9,1241
202607291004,2026-07-29,10,04R,09:50,2026-07-29T09:40:20.661841+09:00,16.6,58.9,30.5,159.3,9.7,26.2,5.8,216.7,128.0,103.5,137.7,524.4,26.0,15.4,75.6,195.8,396.5,677.3,650.2,625.2,63.2,129.0,96.7,301.0,74.2,205.7,102.8,677.3,258.0,301.0,406.4,1161,90.8,93.4,208.4,280.2,508.0,774.1,855.6,738.9,18.6,32.0,9.8,146.4,45.2,76.6,43.8,205.7,113.6,123.1,145.1,451.5,20.7,36.2,80.0,141.3,650.2,560.5,508.0,387.0,295.5,295.5,213.9,956.2,492.6,176.7,345.8,560.5,280.2,369.4,318.7,650.2,625.2,439.3,301.0,1354,1354,1354,774.1,812.8,48.8,27.2,106.9,266.5,91.3,70.6,239.0,318.7,32.7,56.4,126.0,306.7,246.3,345.8,275.5,625.2,580.6,625.2,508.0,738.9,1161,738.9,1016,1625,1477,903.1,1477,1354,1161,956.2,580.6,677.3,1625,1161,1477,2032,855.6,1477,478.1,1250
