レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201808010401,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,01R,5.0,2,3.0,1,33.0,29.0,1,1,51.0,0.0,6.99,-0.5,-0.07,2,2,60.0,0.0,7.0,-0.5,0.01,3,3,51.0,0.0,6.99,-0.5,-0.01,4,4,53.1,0.0,7.0,-0.5,0.38,5,5,51.0,0.0,6.82,-0.5,0.13,6,6,54.3,0.0,6.89,-0.5,0.14
201808010402,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,02R,5.0,4,3.0,1,34.0,29.0,1,1,53.2,0.0,6.85,-0.5,0.21,2,2,51.0,0.0,6.91,-0.5,0.25,3,3,51.0,0.0,6.85,-0.5,0.01,4,4,49.5,1.5,6.88,0.0,0.08,5,5,55.0,0.0,6.95,-0.5,0.11,6,6,53.0,0.0,6.96,0.0,0.15
201808010403,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,03R,4.0,4,3.0,1,34.0,29.0,1,1,51.9,0.0,6.91,-0.5,-0.01,2,2,51.8,0.0,6.93,0.0,0.11,3,3,51.0,0.0,6.96,-0.5,0.03,4,4,51.0,0.0,6.93,-0.5,0.09,5,5,51.0,0.0,6.97,-0.5,0.03,6,6,51.3,0.0,6.97,-0.5,0.2
201808010404,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,04R,5.0,4,3.0,1,35.0,30.0,1,1,49.5,1.5,6.91,0.0,0.0,2,2,52.8,0.0,6.89,-0.5,0.08,3,3,51.2,0.0,6.89,-0.5,0.17,4,4,51.0,0.0,6.91,-0.5,0.04,5,5,53.4,0.0,6.92,0.0,0.03,6,6,51.0,0.0,6.9,0.0,0.18
201808010405,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,05R,4.0,4,3.0,1,35.0,30.0,1,1,53.4,0.0,6.91,-0.5,0.1,2,2,51.0,0.0,6.91,0.0,0.13,3,3,51.0,0.0,6.87,-0.5,-0.03,4,4,52.1,0.0,6.98,-0.5,0.13,5,5,51.0,0.0,6.91,-0.5,-0.01,6,6,51.3,0.0,6.85,-0.5,-0.04
201808010406,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,06R,7.0,4,3.0,1,35.0,30.0,1,1,53.5,0.0,6.91,-0.5,0.04,2,2,55.0,0.0,6.89,-0.5,0.28,3,3,52.0,0.0,6.92,-0.5,0.1,4,4,51.0,0.0,6.98,-0.5,0.15,5,5,52.3,0.0,7.02,-0.5,0.11,6,6,51.0,0.0,6.94,-0.5,0.09
201808010407,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,07R,5.0,4,3.0,1,35.0,30.0,1,1,51.0,0.0,6.89,0.0,-0.03,2,2,50.0,1.0,6.94,0.0,-0.01,3,3,54.3,0.0,6.91,-0.5,0.08,4,4,53.9,0.0,6.9,0.0,-0.03,5,6,51.3,0.0,7.0,-0.5,-0.01,6,5,51.0,0.0,7.04,0.0,0.03
201808010408,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,08R,4.0,4,3.0,1,35.0,30.0,1,1,51.2,0.0,6.86,-0.5,-0.1,2,2,51.0,0.0,6.87,-0.5,0.03,3,3,52.3,0.0,6.88,-0.5,0.11,4,4,51.9,0.0,6.86,-0.5,0.03,5,5,53.0,0.0,6.89,0.0,0.11,6,6,60.0,0.0,6.91,-0.5,0.06
201808010409,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,09R,5.0,4,3.0,1,34.0,30.0,1,1,50.5,0.5,6.92,-0.5,0.1,2,2,51.0,0.0,6.87,-0.5,0.3,3,3,50.0,1.0,6.99,-0.5,0.04,4,4,51.0,0.0,6.87,-0.5,-0.01,5,5,53.1,0.0,6.87,-0.5,0.13,6,6,50.5,0.5,6.89,-0.5,0.32
201808010410,スカパー！・ＪＬＣ杯ルーキーシリーズ第１４戦,2018-08-01,4,10R,4.0,2,3.0,1,34.0,30.0,1,1,51.0,0.0,6.95,-0.5,-0.06,2,2,51.0,0.0,6.87,-0.5,0.11,3,3,51.3,0.0,6.9,-0.5,0.06,4,4,53.5,0.0,6.9,-0.5,0.04,5,5,51.0,0.0,6.93,-0.5,0.08,6,6,52.1,0.0,6.97,0.0,0.05
