レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202402050301,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,01R,,,,4,,,1,1,52.0,0.0,6.68,0.0,0.28,2,2,52.4,0.0,6.81,0.5,0.12,3,3,52.0,0.0,6.64,0.0,0.12,4,4,54.4,0.0,6.85,0.5,0.05,5,5,52.0,0.0,6.7,1.5,-0.06,6,6,57.2,0.0,6.78,0.5,-0.11
202402050302,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,02R,4.0,1,5.0,2,6.0,10.0,1,1,53.3,0.0,6.74,0.5,0.35,2,2,56.5,0.0,6.85,0.5,0.16,3,3,54.1,0.0,6.59,2.0,0.06,4,4,54.2,0.0,6.83,0.0,0.18,5,5,60.3,0.0,6.89,0.5,0.27,6,6,54.0,0.0,6.79,1.5,0.17
202402050303,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,03R,4.0,1,5.0,2,6.0,10.0,1,1,54.7,0.0,6.78,0.5,0.2,2,2,52.0,0.0,6.73,0.0,0.17,3,3,57.0,0.0,6.82,0.5,0.21,4,4,55.3,0.0,6.8,0.5,0.1,5,5,52.0,0.0,6.95,0.5,0.17,6,6,54.9,0.0,6.92,0.0,0.14
202402050304,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,04R,5.0,1,5.0,4,6.0,10.0,1,1,52.7,0.0,6.65,0.5,0.24,2,2,52.1,0.0,6.8,0.0,0.18,3,3,52.0,0.0,6.74,0.0,0.23,4,4,52.0,0.0,6.77,0.0,0.17,5,5,52.8,0.0,6.8,0.0,0.07,6,6,52.6,0.0,6.77,0.0,0.12
202402050305,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,05R,5.0,1,10.0,4,4.0,10.0,1,1,52.6,0.0,6.56,0.5,0.15,2,2,50.0,2.0,6.63,0.0,-0.07,3,3,52.5,0.0,6.77,0.5,0.17,4,4,52.1,0.0,6.62,0.5,0.32,5,5,54.4,0.0,6.87,0.5,0.29,6,6,52.5,0.0,6.72,0.0,0.21
202402050306,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,06R,6.0,1,5.0,4,3.0,10.0,1,1,54.1,0.0,6.57,2.0,0.04,2,2,50.5,1.5,6.68,0.0,0.08,3,3,52.0,0.0,6.77,0.5,0.12,4,4,52.9,0.0,6.71,0.5,0.11,5,5,52.7,0.0,6.71,0.0,0.14,6,6,52.0,0.0,6.61,1.5,0.17
202402050307,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,07R,5.0,1,5.0,4,2.0,10.0,1,1,60.3,0.0,6.66,0.5,-0.07,2,2,52.0,0.0,6.56,0.0,0.05,3,3,53.3,0.0,6.66,0.0,0.09,4,4,54.7,0.0,6.72,0.5,0.26,5,5,53.6,0.0,6.64,1.0,0.09,6,6,52.0,0.0,6.75,0.0,0.23
202402050308,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,08R,5.0,1,5.0,3,2.0,10.0,1,1,56.5,0.0,6.71,0.5,0.1,2,2,52.0,0.0,6.59,0.0,0.05,3,3,52.2,0.0,6.69,0.5,0.07,4,4,52.0,0.0,6.59,0.0,0.14,5,5,57.0,0.0,6.64,0.5,0.06,6,6,51.5,0.5,6.65,0.5,0.01
202402050309,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,09R,7.0,1,5.0,4,2.0,10.0,1,1,52.0,0.0,6.7,0.0,0.12,2,2,52.5,0.0,6.64,0.0,0.33,3,3,54.9,0.0,6.77,0.0,0.09,4,4,54.0,0.0,6.53,1.5,0.05,5,5,52.0,0.0,6.59,0.0,0.07,6,6,55.6,0.0,6.71,0.5,0.11
202402050310,創刊５５周年第２３回夕刊フジ杯,2024-02-05,3,10R,4.0,1,5.0,4,1.0,10.0,1,1,50.0,2.0,6.64,0.0,0.01,2,2,52.9,0.0,6.69,0.5,0.01,3,3,55.3,0.0,6.72,0.5,0.21,4,4,52.1,0.0,6.78,0.5,0.05,5,5,54.2,0.0,7.05,0.5,0.25,6,6,52.1,0.0,6.84,0.5,0.01
