レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
201804272401,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,1R,めざまし戦予,1800,12:22,1,3349,吉田一郎,50,長崎,51.0,A1,6.68,46.43,6.75,51.64,17,28.57,73,39.05,5,2,,,,,1,2,,,,,,2,4143,浦田晃嗣,36,佐賀,56.0,B1,4.59,27.06,4.83,26.67,68,25.0,52,41.62,6,,,,,,5,,,,,,,3,4004,山本浩輔,40,長崎,52.0,B1,5.21,34.69,5.24,32.8,40,40.0,34,35.29,6,,,,,,8,,,,,,,4,4842,山下昂大,26,岡山,55.0,B1,4.85,25.0,2.41,,61,33.33,48,29.27,5,5,,,,,,,,,,,,5,4668,楠本晃嗣,33,福岡,51.0,B1,3.8,12.96,3.8,10.0,55,25.0,32,33.73,6,,,,,,1,0,,,,,,6,3794,前田昭広,45,佐賀,57.0,B1,3.17,12.2,3.08,8.33,56,35.29,37,31.52,5,,,,,,9,,,,,,
201804272402,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,2R,昼ガチ戦予選,1800,12:54,1,4259,真庭明志,34,長崎,51.0,A1,6.35,44.36,6.49,51.52,33,40.91,23,35.12,2,3,,,,,1,0,,,,,,2,3214,中西長松,55,岡山,57.0,B1,3.76,19.72,4.0,15.0,50,27.27,51,31.33,4,,,,,,6,,,,,,,3,4778,堤 啓輔,32,佐賀,51.0,B1,4.24,18.48,2.45,9.09,23,23.33,13,45.18,4,,,,,,9,,,,,,,4,3906,飯山晃三,40,長崎,59.0,A2,5.55,39.06,5.84,41.21,69,39.13,20,31.93,1,,,,,,1,2,,,,,,5,2912,尾崎鉄也,62,長崎,55.0,B1,4.58,26.85,5.22,31.82,67,21.74,70,39.05,1,,,,,,7,,,,,,,6,5011,高木圭大,20,長崎,52.0,B2,1.22,,1.27,,26,63.64,69,32.72,6,5,,,,,,,,,,,
201804272403,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,3R,予選,1800,13:28,1,4348,宮崎 奨,32,香川,55.0,A2,5.5,30.77,6.07,50.0,72,50.0,29,37.5,6,4,,,,,,,,,,,,2,4374,永田義紘,33,広島,50.0,B1,4.79,26.32,3.14,4.55,53,40.91,71,29.56,4,,,,,,9,,,,,,,3,4174,赤坂俊輔,35,長崎,50.0,A1,7.14,55.3,7.54,58.6,32,21.05,59,32.28,1,4,,,,,1,1,,,,,,4,4008,中尾 誠,39,佐賀,49.0,B2,4.15,20.59,5.3,25.93,51,39.13,24,44.79,4,,,,,,6,,,,,,,5,3501,川上昇平,48,長崎,55.0,B1,4.6,24.24,5.75,35.67,20,41.94,77,33.54,6,,,,,,7,,,,,,,6,4171,榎 幸司,35,長崎,52.0,A1,6.3,45.81,7.09,56.57,37,72.73,67,37.13,3,1,,,,,1,2,,,,,
201804272404,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,4R,予選,1800,14:02,1,3459,中野和裕,51,佐賀,58.0,B1,3.55,17.86,4.13,12.5,24,25.93,76,34.36,5,2,,,,,,,,,,,,2,3779,原田幸哉,42,長崎,53.0,A1,7.05,42.11,8.5,69.61,54,43.48,14,35.33,1,1,,,,,9,,,,,,,3,3491,富永 茂,50,福岡,52.0,B1,3.62,17.82,3.83,17.07,65,21.74,36,34.3,4,3,,,,,,,,,,,,4,3944,山口裕二,39,長崎,52.0,A1,7.1,57.55,7.39,57.69,28,54.55,62,37.95,1,3,,,,,1,0,,,,,,5,3568,木村光宏,47,香川,55.0,A2,5.96,43.97,6.81,44.44,38,47.83,22,33.95,2,,,,,,1,1,,,,,,6,4315,山崎昂介,33,長崎,52.0,B1,4.51,26.53,5.09,27.46,41,30.0,46,40.83,2,1,,,,,,,,,,,
201804272405,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,5R,予選 進入固定 Ｈ１８０,ｍ電,14:36,1,3843,上之晃弘,41,長崎,55.0,A2,5.56,38.52,6.11,39.39,57,23.81,30,41.67,2,2,,,,,,,,,,,,2,4241,大串重幸,33,長崎,53.0,A2,5.11,32.69,6.49,50.74,36,22.73,31,41.86,6,,,,,,1,2,,,,,,3,4143,浦田晃嗣,36,佐賀,56.0,B1,4.59,27.06,4.83,26.67,68,25.0,52,41.62,6,,,,,,1,,,,,,,4,3508,久富政弘,46,佐賀,53.0,B1,4.61,30.21,5.44,40.0,46,40.0,54,41.92,6,,,,,,1,0,,,,,,5,4164,岩永節也,36,長崎,54.0,B1,3.99,12.24,4.31,20.91,25,40.0,16,36.36,3,,,,,,8,,,,,,,6,4969,町田洸希,26,長崎,53.0,B2,1.59,2.04,1.08,,43,54.55,53,27.33,6,5,,,,,,,,,,,
201804272406,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,6R,予選,1800,15:10,1,4008,中尾 誠,39,佐賀,49.0,B2,4.15,20.59,5.3,25.93,51,39.13,24,44.79,4,,,,,,3,,,,,,,2,3527,中嶋誠一,47,長崎,50.0,A1,5.44,31.25,6.54,51.27,49,37.93,64,40.74,1,2,,,,,1,0,,,,,,3,4271,川崎公靖,36,広島,51.0,B1,4.84,28.16,4.0,28.57,30,33.33,45,49.09,3,3,,,,,,,,,,,,4,4919,吉田翔悟,27,長崎,54.0,B1,2.75,6.25,2.27,5.0,29,34.78,40,31.1,6,,,,,,9,,,,,,,5,3214,中西長松,55,岡山,57.0,B1,3.76,19.72,4.0,15.0,50,27.27,51,31.33,4,,,,,,2,,,,,,,6,4096,石橋道友,36,長崎,54.0,A1,6.93,56.2,7.4,59.3,76,58.33,17,33.33,1,5,,,,,1,1,,,,,
201804272407,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,7R,予選 進入固定 Ｈ１８０,ｍ電,15:44,1,3804,中渡修作,44,福岡,54.0,A2,4.57,23.08,4.54,26.92,19,26.32,55,39.52,3,,,,,,1,1,,,,,,2,3501,川上昇平,48,長崎,55.0,B1,4.6,24.24,5.75,35.67,20,41.94,77,33.54,6,,,,,,3,,,,,,,3,4070,中村亮太,37,長崎,52.0,A1,7.0,55.05,7.16,58.16,63,28.0,25,44.85,1,6,,,,,1,2,,,,,,4,2912,尾崎鉄也,62,長崎,55.0,B1,4.58,26.85,5.22,31.82,67,21.74,70,39.05,1,,,,,,2,,,,,,,5,4248,岡本 大,35,長崎,54.0,B1,4.77,27.66,4.3,22.58,52,47.83,39,41.42,4,2,,,,,,,,,,,,6,4000,松本博昭,41,広島,57.0,A2,5.79,38.57,6.23,41.86,13,50.0,72,31.65,4,5,,,,,,,,,,,
201804272408,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,8R,予選,1800,16:18,1,4004,山本浩輔,40,長崎,52.0,B1,5.21,34.69,5.24,32.8,40,40.0,34,35.29,6,,,,,,1,,,,,,,2,4164,岩永節也,36,長崎,54.0,B1,3.99,12.24,4.31,20.91,25,40.0,16,36.36,3,,,,,,5,,,,,,,3,4747,山戸信二,32,長崎,52.0,B1,4.69,26.14,4.25,21.78,22,50.0,18,34.81,3,4,,,,,,,,,,,,4,3964,宮地博士,39,長崎,55.0,B1,4.64,21.33,4.23,17.72,27,30.0,65,33.74,3,5,,,,,,,,,,,,5,4553,坪口竜也,29,長崎,53.0,B1,4.68,23.0,5.28,30.89,11,39.13,75,32.52,5,3,,,,,,,,,,,,6,3936,三瀬 譲,40,長崎,56.0,B1,4.41,21.18,5.43,32.35,47,31.82,57,36.59,2,4,,,,,,,,,,,
201804272409,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,9R,予選,1800,16:54,1,4374,永田義紘,33,広島,50.0,B1,4.79,26.32,3.14,4.55,53,40.91,71,29.56,4,,,,,,3,,,,,,,2,3975,小野寺智,41,香川,53.0,A2,5.49,33.58,6.13,42.31,45,46.67,63,30.3,3,,,,,,1,2,,,,,,3,3794,前田昭広,45,佐賀,57.0,B1,3.17,12.2,3.08,8.33,56,35.29,37,31.52,5,,,,,,1,,,,,,,4,4778,堤 啓輔,32,佐賀,51.0,B1,4.24,18.48,2.45,9.09,23,23.33,13,45.18,4,,,,,,2,,,,,,,5,4919,吉田翔悟,27,長崎,54.0,B1,2.75,6.25,2.27,5.0,29,34.78,40,31.1,6,,,,,,6,,,,,,,6,3779,原田幸哉,42,長崎,53.0,A1,7.05,42.11,8.5,69.61,54,43.48,14,35.33,1,1,,,,,4,,,,,,
201804272410,ＧＷ特選レーススポーツ報知杯,第2日,2018-04-27,ボートレース大村,10R,予選,1800,17:24,1,3944,山口裕二,39,長崎,52.0,A1,7.1,57.55,7.39,57.69,28,54.55,62,37.95,1,3,,,,,4,,,,,,,2,4259,真庭明志,34,長崎,51.0,A1,6.35,44.36,6.49,51.52,33,40.91,23,35.12,2,3,,,,,2,,,,,,,3,3527,中嶋誠一,47,長崎,50.0,A1,5.44,31.25,6.54,51.27,49,37.93,64,40.74,1,2,,,,,6,,,,,,,4,4668,楠本晃嗣,33,福岡,51.0,B1,3.8,12.96,3.8,10.0,55,25.0,32,33.73,6,,,,,,1,,,,,,,5,3508,久富政弘,46,佐賀,53.0,B1,4.61,30.21,5.44,40.0,46,40.0,54,41.92,6,,,,,,5,,,,,,,6,3935,岩津徹郎,40,岡山,56.0,A2,4.77,28.33,4.44,22.22,15,34.78,11,34.57,2,4,,,,,,,,,,,
