レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608061001,2026-08-06,10,01R,08:32,2026-08-06T08:22:21.660309+09:00,10.9,9.9,30.0,132.1,10.7,5.3,12.5,68.3,7.6,6.7,11.6,61.5,40.0,32.5,37.8,230.1,371.9,298.9,235.2,329.7,146.0,121.1,273.4,780.2,184.9,615.1,1031,1454,184.9,761.6,666.4,1230,432.2,1103,1279,2284,1777,2665,2460,3554,108.0,55.6,99.3,627.2,211.8,340.3,627.2,1279,116.3,426.5,367.6,1683,304.6,743.9,680.6,2284,1777,1881,2132,2460,60.1,58.5,76.3,298.9,148.0,533.1,603.5,1332,111.0,470.4,351.5,1279,198.6,592.3,329.7,1066,940.8,1523,1881,1599,390.1,278.1,240.5,680.6,799.7,1184,888.5,2284,420.8,940.8,969.3,1454,410.1,1599,1142,820.2,1523,2908,2460,2284,1599,1683,969.3,1599,1683,2665,1523,3998,1332,1999,1390,2665,1230,1523,2908,1999,1999,4569,2908,4569
202608061401,2026-08-06,14,01R,08:44,2026-08-06T08:34:18.815968+09:00,7.8,4.5,6.8,64.1,16.0,22.5,27.1,150.5,9.9,31.6,15.5,141.5,15.0,37.6,24.4,114.3,270.4,353.9,313.8,489.2,59.6,42.1,44.2,216.0,138.6,378.0,319.8,924.1,109.0,353.9,231.0,739.3,106.2,426.5,286.7,899.1,811.4,1848,1330,2559,117.5,168.0,161.4,426.5,204.1,326.1,302.4,594.0,382.3,665.3,978.4,1039,342.9,391.3,875.4,1446,723.2,1848,1147,2217,76.3,195.6,96.1,405.7,124.1,482.1,264.0,723.2,405.7,773.6,1147,773.6,180.8,310.9,678.9,1039,831.7,978.4,1108,1330,65.2,187.9,108.7,410.7,106.2,405.7,253.9,773.6,286.7,627.7,1008,875.4,189.0,386.8,811.4,1330,1330,1663,1848,3024,811.4,1039,1279,1663,1848,3024,1446,1750,1512,3326,1330,3024,1663,1584,1848,1232,4752,1848,1956,2079
202608061002,2026-08-06,10,02R,08:58,2026-08-06T08:48:18.165644+09:00,18.6,10.6,44.9,84.2,31.9,48.0,78.8,230.4,17.0,50.3,80.1,143.1,124.9,121.8,213.7,241.7,313.7,589.8,368.6,388.0,23.8,10.3,39.7,85.7,55.4,53.0,126.0,351.0,13.0,29.6,30.4,76.0,107.6,155.2,64.1,189.0,460.8,526.6,313.7,460.8,134.0,108.4,155.2,546.1,145.9,81.9,254.2,307.2,249.9,132.8,491.5,1134,475.6,388.0,737.2,819.2,819.2,641.1,1134,983.0,14.6,69.8,58.5,33.5,13.1,39.1,32.4,27.0,179.8,87.2,320.5,300.9,117.9,51.7,388.0,191.5,213.7,155.2,388.0,278.2,226.8,491.5,237.8,526.6,249.9,273.0,237.8,294.9,567.1,351.0,867.3,867.3,398.5,398.5,867.3,368.6,1340,776.0,1474,1053,641.1,1134,1228,1228,475.6,614.4,398.5,867.3,1638,983.0,1340,1053,819.2,491.5,2106,983.0,1340,1053,983.0,1053
202608061402,2026-08-06,14,02R,09:10,2026-08-06T09:00:50.538877+09:00,7.7,34.8,38.8,68.5,7.5,23.7,13.9,43.5,97.8,77.0,147.1,145.2,63.6,27.5,139.1,169.8,320.8,181.8,268.6,238.1,21.9,93.1,97.0,224.2,23.6,79.6,82.5,117.8,155.0,155.0,444.2,513.3,208.1,200.8,537.2,721.8,607.9,405.2,1050,825.0,11.6,29.3,21.7,58.0,17.1,43.3,51.1,68.7,72.4,74.7,111.5,118.4,40.8,92.7,168.6,120.9,116.0,131.2,187.8,118.4,208.1,177.6,245.7,577.5,268.6,224.2,420.0,420.0,190.9,259.5,296.1,339.7,435.8,624.3,405.2,660.0,962.5,962.5,745.1,660.0,158.2,132.0,344.7,398.2,243.1,197.4,334.7,398.2,154.0,245.7,452.9,231.0,563.4,624.3,462.0,770.0,888.4,1004,288.7,1155,1215,745.1,1443,1215,1050,550.0,1155,1100,577.5,563.4,770.0,592.3,1100,1283,721.8,962.5,1443,1100,888.4,1358
202608061003,2026-08-06,10,03R,09:24,2026-08-06T09:14:25.781088+09:00,15.8,49.4,26.8,83.3,7.6,21.2,6.7,34.2,84.5,84.9,68.9,178.0,31.2,12.0,55.7,68.6,241.3,159.4,327.4,187.1,48.1,199.3,135.8,447.2,66.4,203.7,156.7,447.2,346.0,327.4,654.9,705.3,165.2,199.3,482.6,611.3,1309,591.5,1146,1146,22.3,34.4,12.3,75.7,53.0,110.4,92.1,210.7,166.7,152.8,187.1,286.5,23.3,67.1,109.8,101.3,241.3,265.7,458.4,244.5,265.7,300.6,352.6,611.3,327.4,316.1,632.3,523.9,305.6,327.4,366.7,495.6,390.1,705.3,359.5,679.2,1309,873.2,873.2,1410,69.9,29.8,126.4,103.0,168.2,120.6,352.6,426.4,41.1,94.0,187.1,149.0,458.4,366.7,407.5,346.0,295.7,523.9,310.8,916.9,705.3,632.3,1146,705.3,965.2,555.7,1018,1667,873.2,733.5,764.1,509.4,1528,1078,1528,1833,573.0,1528,509.4,833.5
202608061403,2026-08-06,14,03R,09:36,2026-08-06T09:26:19.647654+09:00,22.5,17.5,9.0,60.7,29.7,37.4,22.6,83.0,26.8,51.8,17.5,76.7,10.4,19.1,16.2,44.3,193.1,244.6,178.1,127.3,113.2,97.5,61.1,221.0,174.7,333.5,201.5,495.8,152.8,300.7,201.5,321.8,95.5,197.2,197.2,426.6,426.6,797.6,833.8,917.2,130.1,124.7,78.7,327.5,262.0,187.1,133.9,121.4,197.2,251.3,169.8,398.8,129.1,169.8,173.0,555.9,539.5,539.5,447.4,1019,84.9,101.9,43.8,131.0,141.1,215.8,141.1,251.3,244.6,333.5,189.1,193.1,47.8,114.6,98.1,116.1,416.9,426.6,524.1,300.7,34.4,53.1,35.2,59.7,54.2,119.1,91.7,128.2,126.5,174.7,136.9,195.1,52.4,101.9,149.1,118.3,135.8,206.1,679.4,247.9,705.5,611.5,1310,436.7,965.5,1146,833.8,833.8,705.5,965.5,797.6,2038,539.5,1528,705.5,733.8,398.8,764.3,965.5,705.5
202608061004,2026-08-06,10,04R,09:50,2026-08-06T09:40:28.404918+09:00,5.6,29.7,49.7,16.2,3.9,16.2,23.0,8.6,76.9,76.9,125.9,123.9,106.7,73.0,321.8,152.4,54.2,36.6,162.0,132.3,17.7,159.7,163.1,58.9,38.7,236.4,269.4,227.1,321.8,399.4,858.1,643.6,297.0,454.3,926.7,609.7,345.8,379.8,891.1,1007,30.7,60.0,65.0,40.5,62.7,147.5,218.5,96.1,208.7,297.0,386.1,313.1,196.3,379.8,772.3,565.1,113.0,214.5,492.9,282.5,304.8,367.7,482.7,514.8,386.1,413.7,661.9,526.5,279.1,413.7,362.0,321.8,724.0,1007,579.2,858.1,326.3,827.4,724.0,429.0,272.5,254.6,609.7,565.1,386.1,345.8,551.6,594.0,297.0,373.7,1103,772.3,1287,1362,1448,702.1,626.2,1007,579.2,609.7,293.2,199.7,965.4,747.4,503.6,421.2,1103,1103,254.6,392.7,1219,702.1,594.0,1219,681.4,2106,1287,965.4,891.1,643.6
202608061404,2026-08-06,14,04R,10:02,2026-08-06T09:52:24.175167+09:00,21.4,23.3,58.3,44.2,22.3,9.0,32.8,18.5,28.2,14.5,35.8,13.8,67.2,50.0,65.2,74.0,82.3,46.3,28.8,83.9,106.1,91.8,139.9,226.0,92.7,191.6,124.1,267.0,111.5,238.2,326.4,314.7,176.2,204.9,303.9,881.4,303.9,678.0,518.4,629.5,69.9,37.1,72.2,73.4,131.5,85.5,75.3,57.9,74.0,115.9,166.3,108.8,124.1,99.0,179.8,303.9,144.4,251.8,127.7,383.2,67.8,36.5,84.7,34.0,154.6,183.6,195.8,195.8,78.0,214.9,166.3,108.8,191.6,314.7,214.9,303.9,102.4,303.9,157.3,204.9,195.8,157.3,163.2,187.5,238.2,139.9,191.6,367.2,284.3,231.9,400.6,326.4,238.2,367.2,339.0,352.5,678.0,550.8,587.6,489.6,267.0,244.8,149.3,587.6,440.7,587.6,367.2,629.5,275.4,518.4,244.8,550.8,176.2,550.8,226.0,518.4,550.8,881.4,587.6,678.0
202608061005,2026-08-06,10,05R,10:18,2026-08-06T10:08:22.268352+09:00,47.4,58.2,20.3,35.1,72.0,107.6,40.6,95.4,117.7,222.1,71.7,157.6,16.0,25.8,38.0,11.2,68.5,150.9,151.5,32.3,83.8,160.5,71.3,155.5,137.9,296.7,172.2,356.7,259.6,483.7,315.3,653.9,72.8,118.5,172.2,81.1,282.5,452.7,666.3,173.1,159.7,185.8,88.0,296.7,195.1,235.4,163.4,161.2,410.6,405.9,371.7,767.7,71.1,103.8,144.1,75.6,464.6,410.6,767.7,151.5,257.7,415.4,206.5,490.4,353.1,470.8,353.1,692.4,447.0,511.8,477.2,692.4,217.9,326.9,388.0,178.3,720.7,861.3,882.8,261.5,19.2,40.2,46.5,11.7,39.8,78.8,115.4,36.6,54.2,85.7,165.7,56.2,117.3,166.5,261.5,77.4,15.7,28.5,50.8,48.1,233.8,527.0,504.4,73.2,318.1,543.3,882.8,204.1,598.5,598.5,784.7,269.5,905.5,1177,1139,296.7,63.2,122.1,207.7,196.1
202608061405,2026-08-06,14,05R,10:28,2026-08-06T10:18:20.116646+09:00,28.3,33.1,128.4,100.6,62.9,58.8,115.4,133.8,76.7,96.0,161.3,132.4,123.3,122.1,279.7,449.5,193.6,359.6,233.0,286.0,24.5,25.2,170.0,124.6,19.7,10.6,117.6,34.5,23.9,12.8,187.8,53.5,165.6,237.4,381.4,434.0,206.3,141.4,107.5,629.3,91.2,68.7,172.4,182.4,19.7,10.7,100.6,48.2,70.3,12.9,279.7,19.3,267.7,148.0,306.9,524.4,237.4,123.3,124.6,740.3,92.5,91.2,203.0,155.3,86.8,29.6,262.2,71.9,93.9,32.3,196.6,70.3,406.0,466.1,370.1,699.2,286.0,123.3,133.8,449.5,322.7,279.7,299.6,434.0,340.1,170.0,262.2,393.3,406.0,262.2,449.5,419.5,370.1,449.5,503.4,572.1,1573,699.2,1048,968.1,547.2,899.0,572.1,968.1,786.6,370.1,273.6,740.3,1144,449.5,299.6,1398,786.6,359.6,251.7,1573,434.0,1258,662.4,1798
