レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202606190201,2026-06-19,02,戸田,1R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,予選,10:47,
202606190202,2026-06-19,02,戸田,2R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,予選,11:16,
202606190203,2026-06-19,02,戸田,3R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,予選,11:45,
202606190204,2026-06-19,02,戸田,4R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,予選,12:14,
202606190205,2026-06-19,02,戸田,5R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,ウインウイン５,12:44,
202606190206,2026-06-19,02,戸田,6R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,予選,13:14,
202606190207,2026-06-19,02,戸田,7R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,ウインウイン７,13:45,
202606190208,2026-06-19,02,戸田,8R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,予選,14:16,
202606190209,2026-06-19,02,戸田,9R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,戸田特賞,14:48,
202606190210,2026-06-19,02,戸田,10R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,戸田特賞,15:21,
202606190211,2026-06-19,02,戸田,11R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,戸田特選,15:55,
202606190212,2026-06-19,02,戸田,12R,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,２日目,IP,D,記者選抜戦,16:30,
202606190401,2026-06-19,04,平和島,1R,第４０回東京スポーツ賞,２日目,IP,S,予選,11:55,
202606190402,2026-06-19,04,平和島,2R,第４０回東京スポーツ賞,２日目,IP,S,東京ベイランチ,12:24,
202606190403,2026-06-19,04,平和島,3R,第４０回東京スポーツ賞,２日目,IP,S,予選,12:54,
202606190404,2026-06-19,04,平和島,4R,第４０回東京スポーツ賞,２日目,IP,S,予選,13:25,
202606190405,2026-06-19,04,平和島,5R,第４０回東京スポーツ賞,２日目,IP,S,予選,13:55,
202606190406,2026-06-19,04,平和島,6R,第４０回東京スポーツ賞,２日目,IP,S,予選,14:28,
202606190407,2026-06-19,04,平和島,7R,第４０回東京スポーツ賞,２日目,IP,S,予選,15:00,
202606190408,2026-06-19,04,平和島,8R,第４０回東京スポーツ賞,２日目,IP,S,ベイブレイク,15:32,
202606190409,2026-06-19,04,平和島,9R,第４０回東京スポーツ賞,２日目,IP,S,予選特賞,16:05,
202606190410,2026-06-19,04,平和島,10R,第４０回東京スポーツ賞,２日目,IP,S,予選特賞,16:37,
202606190411,2026-06-19,04,平和島,11R,第４０回東京スポーツ賞,２日目,IP,S,予選特選,17:08,
202606190412,2026-06-19,04,平和島,12R,第４０回東京スポーツ賞,２日目,IP,S,記者選抜,17:42,
202606190501,2026-06-19,05,多摩川,1R,第１０回ａｕじぶん銀行賞,３日目,IP,S,予選,11:30,
202606190502,2026-06-19,05,多摩川,2R,第１０回ａｕじぶん銀行賞,３日目,IP,S,予選,12:05,
