レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609210101,2026-09-21,01,1R,daily,68.49,25.96,36.64,7.17,34.38,4.25,50.0,10.9,50.0,4.18,52.46,52.33,19.84,43.86,8.59,36.13,4.47,50.0,10.9,50.0,4.18,47.97,52.57,19.93,42.06,8.23,42.04,5.2,50.0,10.9,50.0,4.18,48.43,47.29,17.93,38.45,7.53,35.3,4.36,50.0,10.9,50.0,4.18,44.9,44.66,16.93,31.23,6.11,71.93,8.89,50.0,10.9,50.0,4.18,47.01,34.48,13.07,45.67,8.94,52.73,6.52,50.0,10.9,50.0,4.18,43.61
202609210102,2026-09-21,01,2R,daily,68.49,25.96,42.06,8.23,59.05,7.3,50.0,10.9,50.0,4.18,56.57,52.33,19.84,40.25,7.88,57.65,7.12,50.0,10.9,50.0,4.18,49.92,52.57,19.93,52.88,10.35,57.05,7.05,50.0,10.9,50.0,4.18,52.41,47.29,17.93,49.28,9.64,52.31,6.46,50.0,10.9,50.0,4.18,49.12,44.66,16.93,47.47,9.29,43.61,5.39,50.0,10.9,50.0,4.18,46.69,34.48,13.07,40.25,7.88,42.1,5.2,50.0,10.9,50.0,4.18,41.23
202609210103,2026-09-21,01,3R,daily,68.49,25.96,40.25,7.88,65.45,8.09,50.0,10.9,50.0,4.18,57.01,52.33,19.84,49.28,9.64,36.84,4.55,50.0,10.9,50.0,4.18,49.11,52.57,19.93,45.67,8.94,58.89,7.28,50.0,10.9,50.0,4.18,51.22,47.29,17.93,34.84,6.82,48.53,6.0,50.0,10.9,50.0,4.18,45.82,44.66,16.93,47.47,9.29,45.67,5.64,50.0,10.9,50.0,4.18,46.95,34.48,13.07,51.08,10.0,57.68,7.13,50.0,10.9,50.0,4.18,45.28
202609210104,2026-09-21,01,4R,daily,68.49,25.96,47.47,9.29,49.39,6.1,50.0,10.9,50.0,4.18,56.44,52.33,19.84,43.86,8.59,50.53,6.24,50.0,10.9,50.0,4.18,49.75,52.57,19.93,58.3,11.41,43.09,5.33,50.0,10.9,50.0,4.18,51.74,47.29,17.93,51.08,10.0,59.15,7.31,50.0,10.9,50.0,4.18,50.32,44.66,16.93,38.45,7.53,64.35,7.95,50.0,10.9,50.0,4.18,47.49,34.48,13.07,49.28,9.64,43.02,5.32,50.0,10.9,50.0,4.18,43.11
202609210105,2026-09-21,01,5R,daily,68.49,25.96,42.06,8.23,49.09,6.07,50.0,10.9,50.0,4.18,55.34,52.33,19.84,45.67,8.94,33.99,4.2,50.0,10.9,50.0,4.18,48.06,52.57,19.93,43.86,8.59,59.33,7.33,50.0,10.9,50.0,4.18,50.92,47.29,17.93,45.67,8.94,52.73,6.52,50.0,10.9,50.0,4.18,48.46,44.66,16.93,42.06,8.23,42.04,5.2,50.0,10.9,50.0,4.18,45.44,34.48,13.07,54.69,10.7,55.1,6.81,50.0,10.9,50.0,4.18,45.66
202609210106,2026-09-21,01,6R,daily,68.49,25.96,49.28,9.64,49.61,6.13,50.0,10.9,50.0,4.18,56.82,52.33,19.84,43.86,8.59,55.84,6.9,50.0,10.9,50.0,4.18,50.4,52.57,19.93,45.67,8.94,42.63,5.27,50.0,10.9,50.0,4.18,49.21,47.29,17.93,42.06,8.23,58.29,7.2,50.0,10.9,50.0,4.18,48.44,44.66,16.93,42.06,8.23,59.05,7.3,50.0,10.9,50.0,4.18,47.54,34.48,13.07,45.67,8.94,47.16,5.83,50.0,10.9,50.0,4.18,42.92
202609210107,2026-09-21,01,7R,daily,68.49,25.96,47.47,9.29,53.2,6.58,50.0,10.9,50.0,4.18,56.91,52.33,19.84,52.88,10.35,49.43,6.11,50.0,10.9,50.0,4.18,51.38,52.57,19.93,51.08,10.0,57.68,7.13,50.0,10.9,50.0,4.18,52.13,47.29,17.93,31.23,6.11,71.93,8.89,50.0,10.9,50.0,4.18,48.01,44.66,16.93,36.64,7.17,34.38,4.25,50.0,10.9,50.0,4.18,43.43,34.48,13.07,33.03,6.47,54.96,6.79,50.0,10.9,50.0,4.18,41.41
202609210108,2026-09-21,01,8R,daily,68.49,25.96,45.67,8.94,52.89,6.54,50.0,10.9,50.0,4.18,56.52,52.33,19.84,40.25,7.88,42.1,5.2,50.0,10.9,50.0,4.18,48.0,52.57,19.93,42.06,8.23,53.84,6.65,50.0,10.9,50.0,4.18,49.89,47.29,17.93,49.28,9.64,50.46,6.24,50.0,10.9,50.0,4.18,48.89,44.66,16.93,54.69,10.7,46.65,5.77,50.0,10.9,50.0,4.18,48.48,34.48,13.07,43.86,8.59,50.53,6.24,50.0,10.9,50.0,4.18,42.98
202609210109,2026-09-21,01,9R,daily,68.49,25.96,51.08,10.0,41.22,5.09,50.0,10.9,50.0,4.18,56.13,52.33,19.84,38.45,7.53,35.3,4.36,50.0,10.9,50.0,4.18,46.81,52.57,19.93,45.67,8.94,44.28,5.47,50.0,10.9,50.0,4.18,49.42,47.29,17.93,42.06,8.23,59.89,7.4,50.0,10.9,50.0,4.18,48.64,44.66,16.93,34.84,6.82,48.53,6.0,50.0,10.9,50.0,4.18,44.83,34.48,13.07,49.28,9.64,36.84,4.55,50.0,10.9,50.0,4.18,42.35
202609210110,2026-09-21,01,10R,daily,68.49,25.96,47.47,9.29,43.61,5.39,50.0,10.9,50.0,4.18,55.72,52.33,19.84,42.06,8.23,58.29,7.2,50.0,10.9,50.0,4.18,50.35,52.57,19.93,47.47,9.29,56.9,7.03,50.0,10.9,50.0,4.18,51.33,47.29,17.93,58.3,11.41,43.09,5.33,50.0,10.9,50.0,4.18,49.74,44.66,16.93,45.67,8.94,47.16,5.83,50.0,10.9,50.0,4.18,46.78,34.48,13.07,52.88,10.35,57.05,7.05,50.0,10.9,50.0,4.18,45.55
202609210111,2026-09-21,01,11R,daily,68.49,25.96,52.88,10.35,56.3,6.96,50.0,10.9,50.0,4.18,58.35,52.33,19.84,52.88,10.35,43.34,5.36,50.0,10.9,50.0,4.18,50.62,52.57,19.93,43.86,8.59,36.13,4.47,50.0,10.9,50.0,4.18,48.06,47.29,17.93,40.25,7.88,65.45,8.09,50.0,10.9,50.0,4.18,48.97,44.66,16.93,47.47,9.29,53.2,6.58,50.0,10.9,50.0,4.18,47.88,34.48,13.07,43.86,8.59,59.33,7.33,50.0,10.9,50.0,4.18,44.07
202609210112,2026-09-21,01,12R,daily,68.49,25.96,51.08,10.0,59.15,7.31,50.0,10.9,50.0,4.18,58.35,52.33,19.84,49.28,9.64,38.52,4.76,50.0,10.9,50.0,4.18,49.32,52.57,19.93,49.28,9.64,49.61,6.13,50.0,10.9,50.0,4.18,50.78,47.29,17.93,54.69,10.7,46.65,5.77,50.0,10.9,50.0,4.18,49.48,44.66,16.93,54.69,10.7,44.86,5.54,50.0,10.9,50.0,4.18,48.26,34.48,13.07,49.28,9.64,52.31,6.46,50.0,10.9,50.0,4.18,44.26
202609210501,2026-09-21,05,1R,daily,68.91,25.09,49.53,13.36,55.48,4.95,50.0,10.1,50.0,3.76,57.25,51.23,18.65,73.64,19.86,29.16,2.6,50.0,10.1,50.0,3.76,54.97,50.59,18.42,51.94,14.01,36.18,3.23,50.0,10.1,50.0,3.76,49.5,48.62,17.7,61.59,16.61,59.68,5.32,50.0,10.1,50.0,3.76,53.49,44.78,16.3,51.94,14.01,43.87,3.91,50.0,10.1,50.0,3.76,48.08,35.65,12.98,66.41,17.91,38.16,3.4,50.0,10.1,50.0,3.76,48.15
202609210502,2026-09-21,05,2R,daily,68.91,25.09,85.7,23.11,46.41,4.14,50.0,10.1,50.0,3.76,66.19,51.23,18.65,61.59,16.61,39.69,3.54,50.0,10.1,50.0,3.76,52.65,50.59,18.42,64.0,17.26,55.27,4.93,50.0,10.1,50.0,3.76,54.46,48.62,17.7,76.06,20.51,50.85,4.53,50.0,10.1,50.0,3.76,56.6,44.78,16.3,80.88,21.81,43.74,3.9,50.0,10.1,50.0,3.76,55.87,35.65,12.98,92.93,25.06,46.5,4.15,50.0,10.1,50.0,3.76,56.04
202609210503,2026-09-21,05,3R,daily,68.91,25.09,64.0,17.26,48.94,4.36,50.0,10.1,50.0,3.76,60.56,51.23,18.65,78.47,21.16,48.64,4.34,50.0,10.1,50.0,3.76,58.0,50.59,18.42,47.12,12.71,36.96,3.3,50.0,10.1,50.0,3.76,48.27,48.62,17.7,51.94,14.01,52.31,4.66,50.0,10.1,50.0,3.76,50.23,44.78,16.3,78.47,21.16,52.85,4.71,50.0,10.1,50.0,3.76,56.03,35.65,12.98,64.0,17.26,57.49,5.13,50.0,10.1,50.0,3.76,49.22
202609210504,2026-09-21,05,4R,daily,68.91,25.09,71.23,19.21,49.5,4.41,50.0,10.1,50.0,3.76,62.57,51.23,18.65,85.7,23.11,46.67,4.16,50.0,10.1,50.0,3.76,59.78,50.59,18.42,66.41,17.91,65.38,5.83,50.0,10.1,50.0,3.76,56.01,48.62,17.7,59.18,15.96,50.45,4.5,50.0,10.1,50.0,3.76,52.01,44.78,16.3,78.47,21.16,48.61,4.33,50.0,10.1,50.0,3.76,55.65,35.65,12.98,85.7,23.11,68.75,6.13,50.0,10.1,50.0,3.76,56.08
202609210505,2026-09-21,05,5R,daily,68.91,25.09,85.7,23.11,59.51,5.31,50.0,10.1,50.0,3.76,67.36,51.23,18.65,66.41,17.91,47.4,4.23,50.0,10.1,50.0,3.76,54.64,50.59,18.42,64.0,17.26,48.54,4.33,50.0,10.1,50.0,3.76,53.86,48.62,17.7,68.82,18.56,42.3,3.77,50.0,10.1,50.0,3.76,53.89,44.78,16.3,59.18,15.96,39.01,3.48,50.0,10.1,50.0,3.76,49.6,35.65,12.98,76.06,20.51,50.71,4.52,50.0,10.1,50.0,3.76,51.87
202609210506,2026-09-21,05,6R,daily,68.91,25.09,88.11,23.76,59.33,5.29,50.0,10.1,50.0,3.76,67.99,51.23,18.65,51.94,14.01,36.18,3.23,50.0,10.1,50.0,3.76,49.74,50.59,18.42,73.64,19.86,29.16,2.6,50.0,10.1,50.0,3.76,54.73,48.62,17.7,85.7,23.11,36.99,3.3,50.0,10.1,50.0,3.76,57.97,44.78,16.3,76.06,20.51,53.88,4.8,50.0,10.1,50.0,3.76,55.47,35.65,12.98,73.64,19.86,53.49,4.77,50.0,10.1,50.0,3.76,51.46
202609210507,2026-09-21,05,7R,daily,68.91,25.09,83.29,22.46,51.13,4.56,50.0,10.1,50.0,3.76,65.96,51.23,18.65,73.64,19.86,41.54,3.7,50.0,10.1,50.0,3.76,56.07,50.59,18.42,51.94,14.01,43.87,3.91,50.0,10.1,50.0,3.76,50.19,48.62,17.7,64.0,17.26,61.02,5.44,50.0,10.1,50.0,3.76,54.26,44.78,16.3,61.59,16.61,59.68,5.32,50.0,10.1,50.0,3.76,52.09,35.65,12.98,90.52,24.41,48.65,4.34,50.0,10.1,50.0,3.76,55.58
202609210508,2026-09-21,05,8R,daily,68.91,25.09,68.82,18.56,44.66,3.98,50.0,10.1,50.0,3.76,61.48,51.23,18.65,51.94,14.01,52.31,4.66,50.0,10.1,50.0,3.76,51.18,50.59,18.42,61.59,16.61,39.69,3.54,50.0,10.1,50.0,3.76,52.42,48.62,17.7,71.23,19.21,38.35,3.42,50.0,10.1,50.0,3.76,54.19,44.78,16.3,47.12,12.71,36.96,3.3,50.0,10.1,50.0,3.76,46.16,35.65,12.98,47.12,12.71,55.89,4.98,50.0,10.1,50.0,3.76,44.52
